especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
AL30C,2022-03-31,29.75,29.75,29.75,29.75,0,1648695600.0
AL30C,2022-04-01,29.75,29.75,29.75,29.75,0,1648782000.0
AL30C,2022-04-04,30.4,30.6,30.4,30.6,83979,1649041200.0
AL30C,2022-04-05,31.05,31.05,31.05,31.05,37422,1649127600.0
AL30C,2022-04-06,30.6,30.6,30.6,30.6,8115,1649214000.0
AL30C,2022-04-07,30.25,30.25,30.25,30.25,9852,1649300400.0
AL30C,2022-04-08,30.25,30.25,30.25,30.25,0,1649386800.0
AL30C,2022-04-11,29.8,29.8,29.8,29.8,167700,1649646000.0
AL30C,2022-04-12,29.8,29.8,29.8,29.5,6711,1649732400.0
AL30C,2022-04-13,29.6,29.6,29.6,29.6,16486,1649818800.0
AL30C,2022-04-18,29.6,29.6,29.6,29.6,0,1650250800.0
AL30C,2022-04-19,29.6,29.6,29.6,29.6,0,1650337200.0
AL30C,2022-04-20,30.0,30.0,30.0,30.0,30333,1650423600.0
AL30C,2022-04-21,29.0,29.0,29.0,29.0,107830,1650510000.0
AL30C,2022-04-22,28.5,28.5,28.5,28.5,20000,1650596400.0
AL30C,2022-04-25,28.1,28.1,28.1,28.1,14,1650855600.0
AL30C,2022-04-26,28.5,28.5,28.5,28.5,28000,1650942000.0
AL30C,2022-04-29,28.5,28.5,28.5,28.5,0,1651201200.0
AL30C,2022-05-06,28.5,28.5,28.5,28.5,0,1651806000.0
AL30C,2022-05-10,28.5,28.5,28.5,28.5,0,1652151600.0
AL30C,2022-05-11,28.5,28.5,28.5,28.5,0,1652238000.0
AL30C,2022-05-12,26.8,26.8,26.8,26.8,109322,1652324400.0
AL30C,2022-05-13,26.8,26.8,26.8,26.8,0,1652410800.0
AL30C,2022-05-16,26.8,26.8,26.8,26.8,0,1652670000.0
AL30C,2022-05-17,25.9,25.9,25.9,25.9,32291,1652756400.0
AL30C,2022-05-19,25.9,25.9,25.9,25.9,0,1652929200.0
AL30C,2022-05-20,26.0,26.0,26.0,26.0,384,1653015600.0
AL30C,2022-05-23,26.0,26.05,26.0,26.05,8093,1653274800.0
AL30C,2022-05-24,26.0,26.05,26.0,26.05,0,1653361200.0
AL30C,2022-05-26,26.0,26.05,26.0,26.05,0,1653534000.0
AL30C,2022-05-27,26.0,26.05,26.0,26.05,0,1653620400.0
AL30C,2022-05-30,26.3,26.3,26.3,26.3,20891,1653879600.0
AL30C,2022-05-31,26.3,26.3,26.3,26.3,0,1653966000.0
AL30C,2022-06-01,26.3,26.3,26.3,26.3,0,1654052400.0
AL30C,2022-06-02,26.3,26.3,26.3,26.3,0,1654138800.0
AL30C,2022-06-03,26.3,26.3,26.3,26.3,0,1654225200.0
AL30C,2022-06-06,26.3,26.3,26.3,26.3,0,1654484400.0
AL30C,2022-06-07,26.3,26.3,26.3,26.3,0,1654570800.0
AL30C,2022-06-08,26.3,26.3,26.3,26.3,0,1654657200.0
AL30C,2022-06-09,26.3,26.3,26.3,26.3,0,1654743600.0
AL30C,2022-06-10,26.3,26.3,26.3,26.3,0,1654830000.0
AL30C,2022-06-13,26.3,26.3,26.3,26.3,0,1655089200.0
AL30C,2022-06-14,26.3,26.3,26.3,26.3,0,1655175600.0
AL30C,2022-06-15,26.3,26.3,26.3,26.3,0,1655262000.0
AL30C,2022-06-16,26.3,26.3,26.3,26.3,0,1655348400.0
AL30C,2022-06-21,22.1,22.1,22.1,22.1,9049,1655780400.0
AL30C,2022-06-22,22.1,22.1,22.1,22.1,0,1655866800.0
AL30C,2022-06-23,22.1,22.1,22.1,22.1,0,1655953200.0
AL30C,2022-06-24,22.1,22.1,22.1,22.1,0,1656039600.0
AL30C,2022-06-27,20.5,20.5,20.5,20.5,101950,1656298800.0
AL30C,2022-06-29,20.1,20.3,20.1,20.3,0,1656471600.0
AL30C,2022-07-01,21.0,21.0,21.0,21.0,15000,1656644400.0
AL30C,2022-07-04,19.8,19.8,19.8,19.8,21238,1656903600.0
AL30C,2022-07-05,19.8,19.8,19.8,19.8,0,1656990000.0
AL30C,2022-07-06,19.8,19.8,19.8,19.8,0,1657076400.0
AL30C,2022-07-08,19.8,19.8,19.8,19.55,0,1657249200.0
AL30C,2022-07-11,19.8,19.8,19.8,19.55,0,1657508400.0
AL30C,2022-07-12,19.8,19.8,19.8,19.55,0,1657594800.0
AL30C,2022-07-13,19.8,19.8,19.8,19.55,0,1657681200.0
AL30C,2022-07-14,19.8,19.8,19.8,19.55,0,1657767600.0
AL30C,2022-07-15,19.8,19.8,19.8,19.55,0,1657854000.0
AL30C,2022-07-18,19.8,19.8,19.8,19.55,0,1658113200.0
AL30C,2022-07-19,19.8,19.8,19.8,19.55,0,1658199600.0
AL30C,2022-07-20,17.5,17.7,17.5,17.7,10100,1658286000.0
AL30C,2022-07-21,17.7,17.7,17.7,17.7,1200,1658372400.0
AL30C,2022-07-22,17.7,17.7,17.7,17.7,0,1658458800.0
AL30C,2022-07-25,17.0,17.0,17.0,17.0,87970,1658718000.0
AL30C,2022-07-26,17.0,17.0,17.0,17.0,0,1658804400.0
AL30C,2022-07-27,17.0,17.0,17.0,17.0,0,1658890800.0
AL30C,2022-07-28,19.5,19.5,19.5,19.5,53000,1658977200.0
AL30C,2022-07-29,19.5,19.5,19.5,19.5,0,1659063600.0
AL30C,2022-08-01,19.5,19.5,19.5,19.5,0,1659322800.0
AL30C,2022-08-02,19.5,19.5,19.5,19.5,0,1659409200.0
AL30C,2022-08-03,19.5,19.5,19.5,19.5,0,1659495600.0
AL30C,2022-08-04,19.5,19.5,19.5,19.5,0,1659582000.0
AL30C,2022-08-05,19.5,19.5,19.5,19.5,0,1659668400.0
AL30C,2022-08-08,19.5,19.5,19.5,19.5,0,1659927600.0
AL30C,2022-08-09,19.5,19.5,19.5,19.5,0,1660014000.0
AL30C,2022-08-10,19.5,19.5,19.5,19.5,0,1660100400.0
AL30C,2022-08-11,19.5,19.5,19.5,19.5,0,1660186800.0
AL30C,2022-08-12,19.5,19.5,19.5,19.5,0,1660273200.0
AL30C,2022-08-17,19.5,19.5,19.5,19.5,0,1660705200.0
AL30C,2022-08-18,19.5,19.5,19.5,19.5,0,1660791600.0
AL30C,2022-08-19,19.5,19.5,19.5,19.5,0,1660878000.0
AL30C,2022-08-22,19.5,19.5,19.5,19.5,0,1661137200.0
AL30C,2022-08-23,20.6,20.6,20.6,20.6,91,1661223600.0
AL30C,2022-08-24,21.5,21.5,21.5,21.5,2299,1661310000.0
AL30C,2022-08-25,21.9,21.9,21.9,21.9,1548,1661396400.0
AL30C,2022-08-29,21.9,21.9,21.9,21.9,0,1661742000.0
AL30C,2022-08-30,21.9,21.9,21.9,21.9,0,1661828400.0
AL30C,2022-08-31,21.9,21.9,21.9,21.9,0,1661914800.0
AL30C,2022-09-01,21.9,21.9,21.9,21.9,0,1662001200.0
AL30C,2022-09-05,21.5,22.0,21.5,22.0,6032,1662346800.0
AL30C,2022-09-06,21.25,21.25,21.25,21.25,200000,1662433200.0
AL30C,2022-09-07,21.25,22.0,21.25,22.0,45457,1662519600.0
AL30C,2022-09-08,21.25,22.0,21.25,22.0,0,1662606000.0
AL30C,2022-09-09,21.25,22.0,21.25,22.0,0,1662692400.0
AL30C,2022-09-15,22.0,22.0,22.0,22.0,0,1663210800.0
AL30C,2022-09-16,22.0,22.0,22.0,22.0,0,1663297200.0
AL30C,2022-09-19,22.0,22.0,22.0,22.0,0,1663556400.0
AL30C,2022-09-21,22.0,22.0,22.0,22.0,0,1663729200.0
AL30C,2022-09-22,22.0,22.0,22.0,22.0,0,1663815600.0
AL30C,2022-09-23,20.0,20.0,20.0,20.0,7989,1663902000.0
AL30C,2022-09-27,20.0,20.0,20.0,20.0,0,1664247600.0
AL30C,2022-10-03,20.0,20.0,20.0,20.0,0,1664766000.0
AL30C,2022-10-04,20.0,20.0,20.0,20.0,0,1664852400.0
AL30C,2022-10-05,20.0,20.0,20.0,20.0,0,1664938800.0
AL30C,2022-10-06,20.0,20.0,20.0,20.0,0,1665025200.0
AL30C,2022-10-11,20.0,20.0,20.0,20.0,0,1665457200.0
AL30C,2022-10-12,20.0,20.0,20.0,20.0,0,1665543600.0
AL30C,2022-10-13,20.0,20.0,20.0,20.0,0,1665630000.0
AL30C,2022-10-14,20.0,20.0,20.0,20.0,0,1665716400.0
AL30C,2022-10-17,20.0,20.0,20.0,20.0,0,1665975600.0
AL30C,2022-10-18,20.0,20.0,20.0,20.0,0,1666062000.0
AL30C,2022-10-20,20.0,20.0,20.0,20.0,0,1666234800.0
AL30C,2022-10-24,20.0,20.0,20.0,20.0,0,1666580400.0
AL30C,2022-10-25,20.0,20.0,20.0,20.0,0,1666666800.0
AL30C,2022-10-27,20.0,20.0,20.0,20.0,0,1666839600.0
AL30C,2022-10-28,20.0,20.0,20.0,20.0,0,1666926000.0
AL30C,2022-10-31,20.0,20.0,20.0,20.0,0,1667185200.0
AL30C,2022-11-01,20.0,20.0,20.0,20.0,0,1667271600.0
AL30C,2022-11-02,20.0,20.0,20.0,20.0,0,1667358000.0
AL30C,2022-11-03,20.0,20.0,20.0,20.0,0,1667444400.0
AL30C,2022-11-04,20.0,20.0,20.0,20.0,0,1667530800.0
AL30C,2022-11-07,20.0,20.0,20.0,20.0,0,1667790000.0
AL30C,2022-11-08,20.0,20.0,20.0,20.0,0,1667876400.0
AL30C,2022-11-09,20.0,20.0,20.0,20.0,0,1667962800.0
AL30C,2022-11-14,20.0,20.0,20.0,20.0,0,1668394800.0
AL30C,2022-11-16,20.0,20.0,20.0,20.0,0,1668567600.0
AL30C,2022-11-17,20.0,20.0,20.0,20.0,0,1668654000.0
AL30C,2022-11-18,20.0,20.0,20.0,20.0,0,1668740400.0
AL30C,2022-11-22,20.36,20.36,20.36,20.36,300,1669086000.0
AL30C,2022-11-23,20.36,20.36,20.36,20.36,0,1669172400.0
AL30C,2022-11-24,21.5,21.5,21.5,21.5,100000,1669258800.0
AL30C,2022-11-25,21.5,21.5,21.5,21.5,0,1669345200.0
AL30C,2022-11-28,21.5,21.5,21.5,21.5,0,1669604400.0
AL30C,2022-11-29,21.5,21.5,21.5,21.5,0,1669690800.0
AL30C,2022-11-30,22.6,22.6,22.6,22.6,10000,1669777200.0
AL30C,2022-12-01,22.6,22.6,22.6,22.6,0,1669863600.0
AL30C,2022-12-06,22.394,22.394,22.394,22.394,0,1670295600.0
AL30C,2022-12-14,23.0,23.0,23.0,23.0,0,1670986800.0
AL30C,2022-12-23,23.0,23.0,23.0,23.0,0,1671764400.0
AL30C,2022-12-26,24.5,24.5,24.5,24.5,1149,1672023600.0
AL30C,2023-01-09,24.0,24.0,24.0,23.75,0,1673233200.0
AL30C,2023-01-16,24.0,24.0,24.0,23.75,0,1673838000.0
AL30C,2023-01-17,24.0,24.0,24.0,23.75,0,1673924400.0
AL30C,2023-01-23,30.0,30.0,30.0,30.0,678,1674442800.0
AL30C,2023-01-24,30.0,30.0,30.0,30.0,0,1674529200.0
AL30C,2023-01-25,30.4,30.4,30.4,30.4,100000,1674615600.0
AL30C,2023-02-01,30.4,30.4,30.4,30.4,0,1675220400.0
AL30C,2023-02-03,31.0,31.0,31.0,31.0,0,1675393200.0
AL30C,2023-02-16,31.0,31.0,31.0,31.0,0,1676516400.0
AL30C,2023-02-22,31.0,31.0,31.0,31.0,0,1677034800.0
AL30C,2023-02-23,31.0,31.0,31.0,31.0,0,1677121200.0
AL30C,2023-02-24,31.0,31.0,31.0,31.0,0,1677207600.0
AL30C,2023-02-27,31.0,31.0,31.0,31.0,0,1677466800.0
AL30C,2023-02-28,31.0,31.0,31.0,31.0,0,1677553200.0
AL30C,2023-03-01,31.0,31.0,31.0,31.0,0,1677639600.0
AL30C,2023-03-02,26.5,26.5,26.5,26.5,5071,1677726000.0
AL30C,2023-03-07,26.5,26.5,26.5,26.5,150000,1678158000.0
AL30C,2023-03-09,26.5,26.5,26.5,26.5,0,1678330800.0
AL30C,2023-03-10,26.5,26.5,26.5,26.5,0,1678417200.0
AL30C,2023-03-13,26.5,26.5,26.5,26.5,0,1678676400.0
AL30C,2023-03-14,26.5,26.5,26.5,26.5,0,1678762800.0
AL30C,2023-03-17,26.5,26.5,26.5,26.5,0,1679022000.0
AL30C,2023-03-21,26.5,26.5,26.5,26.5,0,1679367600.0
AL30C,2023-03-23,26.5,26.5,26.5,26.5,0,1679540400.0
AL30C,2023-03-27,22.6,22.65,22.6,22.6,3717586,1679886000.0
AL30C,2023-03-28,22.25,23.15,22.2,23.15,2840207,1679972400.0
AL30C,2023-03-29,23.45,24.55,23.45,24.55,3839056,1680058800.0
AL30C,2023-03-30,24.8,25.449,24.198,25.35,2204369,1680145200.0
AL30C,2023-03-31,25.15,25.45,24.9,25.15,93063,1680231600.0
AL30C,2023-04-03,25.5,25.75,25.36,25.75,76446,1680490800.0
AL30C,2023-04-04,25.25,25.3,24.5,24.8,1137505,1680577200.0
AL30C,2023-04-05,24.06,24.4,23.65,24.4,259007,1680663600.0
AL30C,2023-04-10,24.0,24.7,24.0,24.7,361960,1681095600.0
AL30C,2023-04-11,24.8,24.8,24.1,24.8,1267924,1681182000.0
AL30C,2023-04-12,24.75,25.2,24.675,25.2,1422419,1681268400.0
AL30C,2023-04-13,25.0,25.5,24.811,25.5,868448,1681354800.0
AL30C,2023-04-14,25.223,25.5,23.919,24.6,158028,1681441200.0
AL30C,2023-04-17,24.458,24.849,24.222,24.849,532341,1681700400.0
AL30C,2023-04-18,24.242,24.25,23.606,23.606,460603,1681786800.0
AL30C,2023-04-19,23.0,23.05,21.0,21.0,288342,1681873200.0
AL30C,2023-04-20,21.618,21.953,21.085,21.619,312610,1681959600.0
AL30C,2023-04-21,21.25,21.302,20.352,20.65,1421041,1682046000.0
AL30C,2023-04-24,20.75,20.75,20.1,20.35,609785,1682305200.0
AL30C,2023-04-25,19.5,20.6,19.281,20.5,130122672,1682391600.0
AL30C,2023-04-26,20.73,20.73,20.4,20.68,75938048,1682478000.0
AL30C,2023-04-27,20.25,20.29,19.689,20.25,72055712,1682564400.0
AL30C,2023-04-28,19.881,20.4,19.5,20.4,77610328,1682650800.0
AL30C,2023-05-02,20.0,21.25,20.0,21.0,1595752,1682996400.0
AL30C,2023-05-03,20.8,21.09,20.5,20.9,12886877,1683082800.0
AL30C,2023-05-04,20.18,20.66,20.15,20.64,18580412,1683169200.0
AL30C,2023-05-05,20.423,20.639,20.3,20.6,12586862,1683255600.0
AL30C,2023-05-08,20.32,20.699,20.0,20.68,7316503,1683514800.0
AL30C,2023-05-09,20.5,20.7,20.5,20.7,19689478,1683601200.0
AL30C,2023-05-10,20.75,20.959,20.6,20.959,22470648,1683687600.0
AL30C,2023-05-11,20.55,21.35,20.55,21.34,18375296,1683774000.0
AL30C,2023-05-12,21.3,21.99,21.3,21.95,42084236,1683860400.0
AL30C,2023-05-15,21.8,22.9,21.8,22.9,25523892,1684119600.0
AL30C,2023-05-16,23.0,23.35,22.95,23.15,47388800,1684206000.0
AL30C,2023-05-17,22.5,23.35,22.4,22.84,66314704,1684292400.0
AL30C,2023-05-18,21.47,21.95,20.5,21.48,9273234,1684378800.0
AL30C,2023-05-19,21.58,21.9,21.47,21.85,63708448,1684465200.0
AL30C,2023-05-22,21.4,21.53,21.4,21.5,43352384,1684724400.0
AL30C,2023-05-23,21.25,21.49,21.15,21.49,39772892,1684810800.0
AL30C,2023-05-24,21.0,21.34,20.7,21.07,15022772,1684897200.0
AL30C,2023-05-29,21.0,21.3,20.75,21.15,548749,1685329200.0
AL30C,2023-05-30,21.3,21.5,21.095,21.15,481763,1685415600.0
AL30C,2023-05-31,21.0,21.0,20.9,20.9,77859,1685502000.0
AL30C,2023-06-01,21.4,21.6,20.85,21.5,122289,1685588400.0
AL30C,2023-06-02,21.0,21.5,21.0,21.5,16415,1685674800.0
AL30C,2023-06-05,21.0,21.9,21.0,21.5,346875,1685934000.0
AL30C,2023-06-06,21.9,22.5,21.25,22.0,228859,1686020400.0
AL30C,2023-06-07,22.999,23.0,22.65,22.9,198936,1686106800.0
AL30C,2023-06-08,22.9,22.9,22.9,22.9,15641,1686193200.0
AL30C,2023-06-09,22.99,22.99,22.37,22.37,1107432,1686279600.0
AL30C,2023-06-12,23.05,23.05,22.9,22.9,56603,1686538800.0
AL30C,2023-06-13,23.0,24.0,23.0,23.0,1188175,1686625200.0
AL30C,2023-06-14,22.5,22.9,22.5,22.9,46951,1686711600.0
AL30C,2023-06-15,22.5,23.1,22.5,23.05,6826208,1686798000.0
AL30C,2023-06-16,22.4,23.1,22.4,22.95,439281,1686884400.0
AL30C,2023-06-21,23.5,25.5,23.5,25.5,1397455,1687316400.0
AL30C,2023-06-22,25.5,26.0,25.5,26.0,732655,1687402800.0
AL30C,2023-06-23,24.75,26.0,24.75,25.95,3444814,1687489200.0
AL30C,2023-06-26,26.0,27.501,26.0,27.45,4943044,1687748400.0
AL30C,2023-06-28,26.82,27.95,26.8,27.95,1518710,1687921200.0
AL30C,2023-06-29,27.94,28.5,27.8,28.5,1426181,1688007600.0
AL30C,2023-06-30,28.8,28.8,28.7,28.7,51426,1688094000.0
AL30C,2023-07-03,29.4,31.0,29.4,30.5,643317,1688353200.0
AL30C,2023-07-04,29.0,30.0,29.0,30.0,647813,1688439600.0
AL30C,2023-07-05,30.3,30.3,29.3,29.59,2334445,1688526000.0
AL30C,2023-07-06,28.5,28.5,27.4,27.5,258695,1688612400.0
AL30C,2023-07-07,26.7,27.5,26.306,27.33,916261,1688698800.0
AL30C,2023-07-10,27.4,28.75,27.3,28.49,3965440,1688958000.0
AL30C,2023-07-11,28.5,29.3,28.5,29.26,4094376,1689044400.0
AL30C,2023-07-12,30.0,30.0,28.5,28.85,1165579,1689130800.0
AL30C,2023-07-13,28.0,29.0,28.0,28.9,3223899,1689217200.0
AL30C,2023-07-14,28.2,28.2,27.3,27.85,3392979,1689303600.0
AL30C,2023-07-17,27.3,28.2,27.3,27.4,35888,1689562800.0
AL30C,2023-07-18,28.0,28.0,27.16,27.58,328182,1689649200.0
AL30C,2023-07-19,27.0,27.23,27.0,27.23,57115,1689735600.0
AL30C,2023-07-20,26.7,27.37,26.5,27.37,43039,1689822000.0
AL30C,2023-07-21,26.75,27.99,26.75,27.99,12695,1689908400.0
AL30C,2023-07-24,27.99,28.15,27.85,28.15,10562,1690167600.0
AL30C,2023-07-25,28.2,29.0,28.2,28.42,492469,1690254000.0
AL30C,2023-07-26,28.399,28.4,28.399,28.4,112717,1690340400.0
AL30C,2023-07-27,27.7,28.4,27.578,28.22,517944,1690426800.0
AL30C,2023-07-28,29.2,29.2,28.25,29.0,208732,1690513200.0
AL30C,2023-07-31,28.98,29.4,28.98,29.3,89326,1690772400.0
AL30C,2023-08-01,29.0,29.52,28.3,29.52,2448834,1690858800.0
AL30C,2023-08-02,29.0,29.8,28.75,29.8,2575957,1690945200.0
AL30C,2023-08-03,29.29,29.57,28.5,29.57,2810785,1691031600.0
AL30C,2023-08-04,28.7,29.59,28.4,29.59,3954175,1691118000.0
AL30C,2023-08-07,30.0,30.7,28.9,30.8,3840045,1691377200.0
AL30C,2023-08-08,30.0,30.7,29.0,30.7,2640828,1691463600.0
AL30C,2023-08-09,30.5,30.79,28.75,30.79,2527662,1691550000.0
AL30C,2023-08-10,30.5,31.0,29.75,31.0,3481119,1691636400.0
AL30C,2023-08-11,30.7,31.5,30.0,30.65,3774563,1691722800.0
AL30C,2023-08-14,26.5,29.5,26.5,29.15,207519,1691982000.0
AL30C,2023-08-15,28.0,28.0,27.0,27.0,485836,1692068400.0
AL30C,2023-08-16,27.0,27.5,26.0,26.71,546774,1692154800.0
AL30C,2023-08-17,27.0,29.15,26.99,29.15,951835,1692241200.0
AL30C,2023-08-18,29.8,30.0,28.3,29.75,825916,1692327600.0
AL30C,2023-08-22,30.4,31.0,29.0,30.62,816803,1692673200.0
AL30C,2023-08-23,30.99,32.0,30.1,32.0,817357,1692759600.0
AL30C,2023-08-24,30.5,31.4,30.352,31.25,1001246,1692846000.0
AL30C,2023-08-25,31.0,32.0,30.55,32.0,892283,1692932400.0
AL30C,2023-08-28,32.0,33.5,31.0,33.08,2306045,1693191600.0
AL30C,2023-08-29,33.0,33.78,31.5,33.57,794225,1693278000.0
AL30C,2023-08-30,33.0,33.2,32.2,33.0,1699504,1693364400.0
AL30C,2023-08-31,32.3,33.0,31.2,32.0,1314553,1693450800.0
AL30C,2023-09-01,33.0,33.0,30.8,31.5,643262,1693537200.0
AL30C,2023-09-04,31.0,31.5,29.75,31.22,452364,1693796400.0
AL30C,2023-09-05,30.6,31.8,29.8,30.8,805626,1693882800.0
AL30C,2023-09-06,30.7,30.7,29.2,30.55,739610,1693969200.0
AL30C,2023-09-07,30.0,30.8,29.2,30.35,1503234,1694055600.0
AL30C,2023-09-08,29.4,30.2,28.651,29.68,613240,1694142000.0
AL30C,2023-09-11,28.8,29.7,28.5,29.5,1011948,1694401200.0
AL30C,2023-09-12,28.3,29.6,28.25,29.6,2218138,1694487600.0
AL30C,2023-09-13,29.0,30.0,29.0,29.7,1039013,1694574000.0
AL30C,2023-09-14,29.0,29.9,29.0,29.68,598769,1694660400.0
AL30C,2023-09-15,29.7,29.8,28.4,29.0,491959,1694746800.0
AL30C,2023-09-18,27.751,29.9,27.75,29.62,880673,1695006000.0
AL30C,2023-09-19,29.001,30.0,28.8,30.0,1605820,1695092400.0
AL30C,2023-09-20,30.0,30.0,28.1,28.7,786737,1695178800.0
AL30C,2023-09-21,27.0,28.0,26.8,28.0,964815,1695265200.0
AL30C,2023-09-22,28.3,28.3,26.7,28.2,1058188,1695351600.0
AL30C,2023-09-25,27.5,28.9,27.5,28.5,1294905,1695610800.0
AL30C,2023-09-26,28.0,28.9,27.2,28.9,1772203,1695697200.0
AL30C,2023-09-27,28.05,29.0,28.05,28.9,1178605,1695783600.0
AL30C,2023-09-28,28.1,29.5,27.459,28.695,1874385,1695870000.0
AL30C,2023-09-29,28.999,28.999,26.0,27.93,1623667,1695956400.0
AL30C,2023-10-02,27.5,27.75,26.5,27.25,1316436,1696215600.0
AL30C,2023-10-03,26.02,26.8,25.6,26.78,2179620,1696302000.0
AL30C,2023-10-04,25.51,26.48,24.5,26.45,2148507,1696388400.0
AL30C,2023-10-05,26.0,26.0,24.5,25.2,41795552,1696474800.0
AL30C,2023-10-06,26.4,26.4,24.0,25.5,151272000,1696561200.0
AL30C,2023-10-09,26.5,26.5,25.72,25.8,130347448,1696820400.0
AL30C,2023-10-10,25.5,27.0,25.389,26.5,77944376,1696906800.0
AL30C,2023-10-11,25.5,27.0,25.151,26.44,2775607,1696993200.0
AL30C,2023-10-12,25.7,26.9,25.5,26.05,1786214,1697079600.0
AL30C,2023-10-17,26.0,26.77,25.91,26.67,2225862,1697511600.0
AL30C,2023-10-18,26.24,27.49,25.2,27.05,3107478,1697598000.0
AL30C,2023-10-19,26.0,27.2,25.2,26.8,2486345,1697684400.0
AL30C,2023-10-20,26.75,27.6,25.35,27.45,3716979,1697770800.0
AL30C,2023-10-23,26.75,26.75,23.01,23.01,389016,1698030000.0
AL30C,2023-10-24,23.7,25.5,23.7,25.25,286053,1698116400.0
AL30C,2023-10-25,25.9,26.0,24.87,25.69,194226,1698202800.0
AL30C,2023-10-26,26.0,26.0,24.0,25.35,1156930,1698289200.0
AL30C,2023-10-27,25.5,25.5,24.47,24.6,543147,1698375600.0
AL30C,2023-10-30,24.0,25.382,24.0,24.7,46955584,1698634800.0
AL30C,2023-10-31,24.25,25.25,24.25,25.0,74786200,1698721200.0
AL30C,2023-11-01,24.75,26.0,24.6,24.9,969308,1698807600.0
AL30C,2023-11-02,26.0,26.0,24.7,25.85,1486718,1698894000.0
AL30C,2023-11-03,25.5,26.7,25.5,26.24,771627,1698980400.0
AL30C,2023-11-07,26.24,26.72,25.25,26.0,13460266,1699326000.0
AL30C,2023-11-08,25.75,26.5,25.75,26.2,65021652,1699412400.0
AL30C,2023-11-09,26.1,26.4,25.75,26.25,21501816,1699498800.0
AL30C,2023-11-10,25.75,26.0,25.5,25.9,588096,1699585200.0
AL30C,2023-11-13,25.8,26.65,25.65,26.3,461750,1699844400.0
AL30C,2023-11-14,25.8,26.4,25.75,25.85,985365,1699930800.0
AL30C,2023-11-15,25.7,26.2,25.7,26.2,1132776,1700017200.0
AL30C,2023-11-16,26.39,27.0,26.1,27.0,909047,1700103600.0
AL30C,2023-11-17,26.7,26.7,25.0,25.95,577634,1700190000.0
AL30C,2023-11-21,28.5,29.95,28.5,29.95,857366,1700535600.0
AL30C,2023-11-22,31.0,32.0,30.0,31.0,796072,1700622000.0
AL30C,2023-11-23,30.75,33.0,30.75,32.98,243360,1700708400.0
AL30C,2023-11-24,32.98,35.57,32.98,33.4,588693,1700794800.0
AL30C,2023-11-27,33.4,35.85,32.973,35.7,894153,1701054000.0
AL30C,2023-11-28,34.99,35.0,32.602,33.5,821499,1701140400.0
AL30C,2023-11-29,33.434,35.5,32.5,35.5,526597,1701226800.0
AL30C,2023-11-30,37.0,37.0,33.9,36.0,742883,1701313200.0
AL30C,2023-12-01,36.2,36.2,34.6,35.0,221643,1701399600.0
AL30C,2023-12-04,36.0,36.3,34.6,35.06,455582,1701658800.0
AL30C,2023-12-05,36.0,36.5,34.85,35.7,463974,1701745200.0
AL30C,2023-12-06,35.15,37.91,35.15,37.0,419258,1701831600.0
AL30C,2023-12-07,36.729,38.5,36.5,36.5,504371,1701918000.0
AL30C,2023-12-11,37.0,37.89,36.404,36.5,266740,1702263600.0
AL30C,2023-12-12,36.55,37.5,36.5,36.75,369833,1702350000.0
AL30C,2023-12-13,37.838,39.0,37.51,38.8,152708,1702436400.0
AL30C,2023-12-14,38.38,40.5,38.38,39.2,210698,1702522800.0
AL30C,2023-12-15,40.0,40.0,38.8,39.4,162885,1702609200.0
AL30C,2023-12-18,38.76,41.0,38.76,40.0,549049,1702868400.0
AL30C,2023-12-19,41.0,41.0,39.0,39.2,689700,1702954800.0
AL30C,2023-12-20,38.85,39.59,38.15,38.799,457678,1703041200.0
AL30C,2023-12-21,39.35,39.35,38.56,38.9,380932,1703127600.0
AL30C,2023-12-22,39.35,39.35,38.12,38.9,830447,1703214000.0
AL30C,2023-12-26,39.35,39.35,38.1,39.35,1409522,1703559600.0
AL30C,2023-12-27,38.2,40.0,38.2,39.5,535977,1703646000.0
AL30C,2023-12-28,40.0,40.0,38.0,38.2,343278,1703732400.0
AL30C,2023-12-29,37.3,39.6,36.75,37.63,289465,1703818800.0
AL30C,2024-01-02,36.5,39.8,36.5,38.8,457296,1704164400.0
AL30C,2024-01-03,38.8,39.7,37.5,37.8,691466,1704250800.0
AL30C,2024-01-04,37.0,37.5,36.65,36.9,481287,1704337200.0
AL30C,2024-01-05,37.5,37.5,36.01,36.001,105848,1704423600.0
AL30C,2024-01-08,37.0,37.5,35.6,36.0,74871,1704682800.0
AL30C,2024-01-09,36.55,36.55,35.0,35.0,43633,1704769200.0
AL30C,2024-01-10,34.107,36.0,34.107,36.0,338575,1704855600.0
AL30C,2024-01-11,36.41,37.69,36.41,36.5,27737,1704942000.0
AL30C,2024-01-12,37.5,37.5,36.4,37.18,117685,1705028400.0
AL30C,2024-01-15,36.45,37.9,36.0,37.48,246425,1705287600.0
AL30C,2024-01-16,36.5,37.44,36.001,36.3,99752,1705374000.0
AL30C,2024-01-17,36.0,36.99,35.51,36.3,67815,1705460400.0
AL30C,2024-01-18,35.5,38.0,35.41,36.3,180739,1705546800.0
AL30C,2024-01-19,36.5,36.55,35.1,36.023,716987,1705633200.0
AL30C,2024-01-22,36.55,37.4,36.25,37.0,760124,1705892400.0
AL30C,2024-01-23,37.0,38.0,36.8,37.95,152679,1705978800.0
