especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
AL35D,2022-10-20,18.8,19.3,18.8,19.3,37871,1666234800.0
AL35D,2022-10-21,19.1,20.0,18.901,19.9,228551,1666321200.0
AL35D,2022-10-24,20.14,21.3,19.2,21.0,63960,1666580400.0
AL35D,2022-10-25,21.0,22.1,21.0,21.35,98607,1666666800.0
AL35D,2022-10-26,21.2,21.45,21.0,21.2,132239,1666753200.0
AL35D,2022-10-27,21.0,21.0,20.8,20.9,29565,1666839600.0
AL35D,2022-10-28,20.8,21.6,20.4,21.0,124018,1666926000.0
AL35D,2022-10-31,20.5,20.7,20.2,20.6,45472,1667185200.0
AL35D,2022-11-01,20.251,21.0,20.251,21.0,21203,1667271600.0
AL35D,2022-11-02,21.1,21.1,20.091,20.9,138240,1667358000.0
AL35D,2022-11-03,20.001,21.178,20.0,20.8,40708,1667444400.0
AL35D,2022-11-04,20.61,21.0,20.351,21.0,79813,1667530800.0
AL35D,2022-11-07,21.0,21.5,20.8,21.3,67782,1667790000.0
AL35D,2022-11-08,21.59,22.0,21.5,21.65,173581,1667876400.0
AL35D,2022-11-09,21.65,21.65,21.25,21.3,62545,1667962800.0
AL35D,2022-11-10,21.501,22.0,21.501,22.0,41808,1668049200.0
AL35D,2022-11-11,21.8,22.35,21.7,22.1,23206,1668135600.0
AL35D,2022-11-14,22.0,22.999,22.0,22.999,75252,1668394800.0
AL35D,2022-11-15,23.0,23.42,22.7,23.3,481022,1668481200.0
AL35D,2022-11-16,23.3,23.95,23.3,23.411,73340,1668567600.0
AL35D,2022-11-17,22.611,23.73,22.611,23.2,65530,1668654000.0
AL35D,2022-11-18,23.1,23.2,22.3,22.9,128045,1668740400.0
AL35D,2022-11-22,22.6,23.0,22.0,22.9,105996,1669086000.0
AL35D,2022-11-23,22.8,23.599,22.8,23.599,32093,1669172400.0
AL35D,2022-11-24,23.0,23.5,23.0,23.45,93232,1669258800.0
AL35D,2022-11-25,23.5,23.5,23.001,23.35,5925,1669345200.0
AL35D,2022-11-28,23.36,23.949,23.001,23.4,131489,1669604400.0
AL35D,2022-11-29,23.4,24.0,23.001,23.66,12706,1669690800.0
AL35D,2022-11-30,23.7,24.6,23.7,24.6,2141677,1669777200.0
AL35D,2022-12-01,24.001,24.9,24.001,24.9,7831,1669863600.0
AL35D,2022-12-02,24.7,25.1,24.7,25.1,804076,1669950000.0
AL35D,2022-12-05,25.0,25.5,24.25,24.995,7061,1670209200.0
AL35D,2022-12-06,24.699,24.699,23.7,23.7,5710,1670295600.0
AL35D,2022-12-07,23.7,25.0,23.252,24.16,94341,1670382000.0
AL35D,2022-12-12,23.82,24.72,23.82,24.5,112989,1670814000.0
AL35D,2022-12-13,24.84,25.85,24.84,25.199,8018,1670900400.0
AL35D,2022-12-14,24.501,25.11,24.501,24.51,88236,1670986800.0
AL35D,2022-12-15,24.002,25.5,24.002,25.05,69746,1671073200.0
AL35D,2022-12-16,26.0,26.0,25.001,25.75,29382,1671159600.0
AL35D,2022-12-19,25.4,27.15,25.4,27.15,483654,1671418800.0
AL35D,2022-12-20,26.71,26.71,26.5,26.71,14852,1671505200.0
AL35D,2022-12-21,26.7,28.48,26.3,27.89,479448,1671591600.0
AL35D,2022-12-22,27.8,27.8,26.701,27.15,482780,1671678000.0
AL35D,2022-12-23,26.63,27.0,25.901,27.0,5713,1671764400.0
AL35D,2022-12-26,27.0,27.37,26.7,27.15,96486,1672023600.0
AL35D,2022-12-27,26.77,26.77,26.0,26.2,77174,1672110000.0
AL35D,2022-12-28,25.85,25.85,25.42,25.611,31749,1672196400.0
AL35D,2022-12-29,25.6,26.25,25.45,26.25,227990,1672282800.0
AL35D,2022-12-30,25.88,26.75,25.801,26.75,13033,1672369200.0
AL35D,2023-01-02,26.0,27.2,26.0,26.8,140623,1672628400.0
AL35D,2023-01-03,26.8,27.198,26.66,27.198,110501,1672714800.0
AL35D,2023-01-04,27.0,27.8,27.0,27.8,53786,1672801200.0
AL35D,2023-01-05,27.0,27.497,26.501,26.8,16449,1672887600.0
AL35D,2023-01-06,26.5,27.0,26.5,26.701,11468,1672974000.0
AL35D,2023-01-09,26.751,27.5,26.7,27.5,79825,1673233200.0
AL35D,2023-01-10,27.7,28.2,27.36,27.7,230154,1673319600.0
AL35D,2023-01-11,28.0,28.69,27.71,28.65,190105,1673406000.0
AL35D,2023-01-12,28.75,29.0,28.7,29.0,63338,1673492400.0
AL35D,2023-01-13,29.0,29.2,28.15,29.2,101291,1673578800.0
AL35D,2023-01-16,29.1,30.1,28.5,30.0,93845,1673838000.0
AL35D,2023-01-17,29.9,30.16,29.001,30.2,52868,1673924400.0
AL35D,2023-01-18,31.0,32.5,30.0,30.42,732838,1674010800.0
AL35D,2023-01-19,30.1,30.4,29.1,30.0,801619,1674097200.0
AL35D,2023-01-20,30.0,30.0,28.75,29.97,776095,1674183600.0
AL35D,2023-01-23,30.0,30.55,29.75,30.55,98480,1674442800.0
AL35D,2023-01-24,30.55,30.9,29.85,30.5,28395,1674529200.0
AL35D,2023-01-25,30.75,30.8,30.5,30.8,68669,1674615600.0
AL35D,2023-01-26,30.8,31.0,30.2,30.8,2575539,1674702000.0
AL35D,2023-01-27,30.6,31.9,30.301,31.9,583878,1674788400.0
AL35D,2023-01-30,31.9,31.9,30.0,31.3,65193,1675047600.0
AL35D,2023-01-31,31.2,32.0,31.2,31.45,100910,1675134000.0
AL35D,2023-02-01,31.01,31.4,30.505,31.3,56691,1675220400.0
AL35D,2023-02-02,31.3,31.7,31.3,31.74,107737,1675306800.0
AL35D,2023-02-03,31.3,31.64,30.351,30.701,44719,1675393200.0
AL35D,2023-02-06,30.0,30.0,29.1,29.6,393773,1675652400.0
AL35D,2023-02-07,29.0,30.0,28.22,29.5,460632,1675738800.0
AL35D,2023-02-08,29.7,29.7,29.32,29.32,89749,1675825200.0
AL35D,2023-02-09,29.0,29.88,29.0,29.45,82459,1675911600.0
AL35D,2023-02-10,29.04,29.5,28.62,29.0,75073,1675998000.0
AL35D,2023-02-13,29.0,29.4,28.26,28.8,241789,1676257200.0
AL35D,2023-02-14,28.7,29.0,28.6,28.7,29979,1676343600.0
AL35D,2023-02-15,28.0,28.7,28.0,28.01,47197,1676430000.0
AL35D,2023-02-16,27.55,27.55,27.29,27.5,68484,1676516400.0
AL35D,2023-02-17,27.4,27.4,26.05,26.35,99620,1676602800.0
AL35D,2023-02-22,26.0,27.8,25.3,27.6,46408,1677034800.0
AL35D,2023-02-23,27.7,28.5,27.7,28.5,71319,1677121200.0
AL35D,2023-02-24,28.1,28.1,27.8,27.8,51234,1677207600.0
AL35D,2023-02-27,27.5,28.5,27.5,28.4,160996,1677466800.0
AL35D,2023-02-28,28.0,28.4,28.0,28.001,51956,1677553200.0
AL35D,2023-03-01,27.61,27.9,27.1,27.889,21629,1677639600.0
AL35D,2023-03-02,27.399,27.399,26.33,26.5,324327,1677726000.0
AL35D,2023-03-03,26.501,26.8,26.2,26.5,116011,1677812400.0
AL35D,2023-03-06,26.8,27.5,26.15,27.5,152528,1678071600.0
AL35D,2023-03-07,27.001,27.498,26.1,26.9,77074,1678158000.0
AL35D,2023-03-08,26.75,26.75,26.1,26.25,2488612,1678244400.0
AL35D,2023-03-09,26.1,26.329,25.701,25.95,137289,1678330800.0
AL35D,2023-03-10,25.85,25.9,24.8,24.8,72484,1678417200.0
AL35D,2023-03-13,24.87,25.119,24.1,24.65,240254,1678676400.0
AL35D,2023-03-14,24.02,25.25,24.02,24.949,54367,1678762800.0
AL35D,2023-03-15,24.7,24.7,23.9,24.16,42153,1678849200.0
AL35D,2023-03-16,24.18,25.4,23.87,24.7,67725,1678935600.0
AL35D,2023-03-17,25.04,25.21,24.0,24.1,131434,1679022000.0
AL35D,2023-03-20,24.051,24.5,23.95,24.3,80871,1679281200.0
AL35D,2023-03-21,24.15,25.0,24.15,24.481,89603,1679367600.0
AL35D,2023-03-22,24.48,24.819,23.5,23.85,1079116,1679454000.0
AL35D,2023-03-23,23.75,23.75,23.05,23.05,447660,1679540400.0
AL35D,2023-03-27,23.4,23.4,22.44,22.55,4420358,1679886000.0
AL35D,2023-03-28,22.55,23.3,22.35,23.3,84801,1679972400.0
AL35D,2023-03-29,23.5,24.35,23.2,24.19,845312,1680058800.0
AL35D,2023-03-30,24.051,25.39,24.051,25.29,230734,1680145200.0
AL35D,2023-03-31,24.203,25.35,24.203,25.0,163603,1680231600.0
AL35D,2023-04-03,25.0,25.699,24.56,25.5,425210,1680490800.0
AL35D,2023-04-04,25.5,26.299,24.602,25.3,167261,1680577200.0
AL35D,2023-04-05,24.7,24.7,23.801,24.5,60029,1680663600.0
AL35D,2023-04-10,24.0,24.6,24.0,24.6,42660,1681095600.0
AL35D,2023-04-11,24.59,24.94,24.26,24.689,42674,1681182000.0
AL35D,2023-04-12,24.7,25.039,24.49,24.85,375176,1681268400.0
AL35D,2023-04-13,24.9,24.98,24.55,24.98,439408,1681354800.0
AL35D,2023-04-14,24.9,25.08,24.3,24.3,127162,1681441200.0
AL35D,2023-04-17,24.3,24.899,23.901,24.5,56477,1681700400.0
AL35D,2023-04-18,24.16,24.399,23.9,23.951,328221,1681786800.0
AL35D,2023-04-19,23.7,23.7,22.26,22.26,339581,1681873200.0
AL35D,2023-04-20,22.0,22.85,21.5,22.0,371137,1681959600.0
AL35D,2023-04-21,22.0,22.0,21.4,21.4,7764,1682046000.0
AL35D,2023-04-24,21.4,21.9,21.05,21.06,88920,1682305200.0
AL35D,2023-04-25,20.7,21.33,20.0,20.6,246589,1682391600.0
AL35D,2023-04-26,20.6,21.68,20.6,21.15,208519,1682478000.0
AL35D,2023-04-27,21.44,23.0,20.952,21.98,441026,1682564400.0
AL35D,2023-04-28,21.001,22.5,21.0,21.5,74593,1682650800.0
AL35D,2023-05-02,21.5,22.3,21.5,22.3,196451,1682996400.0
AL35D,2023-05-03,22.61,22.61,22.0,22.1,57423,1683082800.0
AL35D,2023-05-04,22.2,22.4,21.79,22.15,119187,1683169200.0
AL35D,2023-05-05,22.2,22.7,22.0,22.001,180629,1683255600.0
AL35D,2023-05-08,22.0,22.25,21.7,21.9,124443,1683514800.0
AL35D,2023-05-09,21.65,22.4,21.65,21.901,78217,1683601200.0
AL35D,2023-05-10,22.0,22.7,21.85,22.7,240366,1683687600.0
AL35D,2023-05-11,22.7,22.9,22.192,22.56,441793,1683774000.0
AL35D,2023-05-12,22.3,23.95,22.2,23.74,140406,1683860400.0
AL35D,2023-05-15,23.05,23.8,23.05,23.8,189234,1684119600.0
AL35D,2023-05-16,23.71,24.039,23.0,23.6,109409,1684206000.0
AL35D,2023-05-17,23.75,24.1,23.5,23.7,88193,1684292400.0
AL35D,2023-05-18,23.5,23.5,22.63,22.7,27245,1684378800.0
AL35D,2023-05-19,22.351,23.4,22.35,23.1,55101,1684465200.0
AL35D,2023-05-22,23.42,24.2,22.72,23.5,233157,1684724400.0
AL35D,2023-05-23,23.0,23.6,23.0,23.11,375965,1684810800.0
AL35D,2023-05-24,22.901,23.968,22.9,23.3,58940,1684897200.0
AL35D,2023-05-29,23.0,23.62,22.5,23.4,26275,1685329200.0
AL35D,2023-05-30,23.0,23.5,22.66,23.2,104237,1685415600.0
AL35D,2023-05-31,23.52,23.52,22.86,23.5,74508,1685502000.0
AL35D,2023-06-01,23.0,23.799,22.66,22.8,39381,1685588400.0
AL35D,2023-06-02,23.849,23.849,22.75,22.95,81986,1685674800.0
AL35D,2023-06-05,23.0,23.3,22.56,23.15,311641,1685934000.0
AL35D,2023-06-06,23.15,24.3,22.702,24.3,198677,1686020400.0
AL35D,2023-06-07,24.6,25.899,24.24,24.811,172719,1686106800.0
AL35D,2023-06-08,24.85,25.8,24.81,25.8,79723,1686193200.0
AL35D,2023-06-09,25.789,25.8,25.0,25.202,112034,1686279600.0
AL35D,2023-06-12,25.5,26.35,25.2,26.3,138264,1686538800.0
AL35D,2023-06-13,26.6,27.0,26.0,26.909,156650,1686625200.0
AL35D,2023-06-14,26.9,27.141,26.45,26.6,45017,1686711600.0
AL35D,2023-06-15,26.45,26.8,26.001,26.649,117919,1686798000.0
AL35D,2023-06-16,26.0,26.599,25.61,26.498,26293,1686884400.0
AL35D,2023-06-21,26.54,27.998,25.5,27.26,209149,1687316400.0
AL35D,2023-06-22,27.5,28.52,27.09,28.3,159824,1687402800.0
AL35D,2023-06-23,28.3,28.7,27.88,28.699,69441,1687489200.0
AL35D,2023-06-26,28.7,30.068,28.67,29.95,121175,1687748400.0
AL35D,2023-06-27,29.6,29.94,29.0,29.7,260886,1687834800.0
AL35D,2023-06-28,31.0,31.0,30.08,30.12,26151,1687921200.0
AL35D,2023-06-29,30.5,30.9,30.05,30.83,90157,1688007600.0
AL35D,2023-06-30,31.49,31.49,30.45,31.15,150188,1688094000.0
AL35D,2023-07-03,30.71,32.5,30.71,32.3,385561,1688353200.0
AL35D,2023-07-04,32.3,32.5,31.6,32.5,180763,1688439600.0
AL35D,2023-07-05,32.305,32.8,32.0,32.43,138918,1688526000.0
AL35D,2023-07-06,31.679,31.679,29.611,30.29,135085,1688612400.0
AL35D,2023-07-07,29.4,30.3,28.84,30.0,110713,1688698800.0
AL35D,2023-07-10,30.35,31.062,29.662,30.23,452657,1688958000.0
AL35D,2023-07-11,30.22,31.75,30.0,31.5,303766,1689044400.0
AL35D,2023-07-12,32.03,32.5,30.55,31.7,83629,1689130800.0
AL35D,2023-07-13,31.42,31.7,30.881,31.001,135539,1689217200.0
AL35D,2023-07-14,30.5,30.8,29.0,30.8,182915,1689303600.0
AL35D,2023-07-17,30.5,31.65,30.5,31.65,239116,1689562800.0
AL35D,2023-07-18,31.4,33.0,30.841,31.87,145530,1689649200.0
AL35D,2023-07-19,31.0,31.999,30.69,31.45,151348,1689735600.0
AL35D,2023-07-20,31.399,31.399,29.83,30.97,63847,1689822000.0
AL35D,2023-07-21,30.85,31.36,30.2,31.16,128863,1689908400.0
AL35D,2023-07-24,31.16,31.8,31.0,31.8,152286,1690167600.0
AL35D,2023-07-25,31.99,32.0,31.101,31.8,234707,1690254000.0
AL35D,2023-07-26,31.25,31.59,30.68,30.68,47400,1690340400.0
AL35D,2023-07-27,30.68,31.45,30.5,30.752,216382,1690426800.0
AL35D,2023-07-28,31.44,31.95,30.97,31.55,186119,1690513200.0
AL35D,2023-07-31,31.86,32.1,31.0,32.0,457711,1690772400.0
AL35D,2023-08-01,31.896,31.9,31.05,31.691,59946,1690858800.0
AL35D,2023-08-02,31.23,32.1,31.05,31.773,1589409,1690945200.0
AL35D,2023-08-03,26.75,26.75,26.1,26.25,2488612,1691031600.0
AL35D,2023-08-04,31.88,32.64,31.001,32.25,370218,1691118000.0
AL35D,2023-08-07,31.96,32.95,31.38,32.87,189617,1691377200.0
AL35D,2023-08-08,32.05,33.9,32.05,33.0,463428,1691463600.0
AL35D,2023-08-09,33.5,33.5,32.5,33.5,860580,1691550000.0
AL35D,2023-08-10,33.3,34.5,33.02,33.75,551796,1691636400.0
AL35D,2023-08-11,33.52,34.2,33.0,33.69,734115,1691722800.0
AL35D,2023-08-14,31.89,33.69,29.51,30.91,206420,1691982000.0
AL35D,2023-08-15,29.983,30.43,29.0,30.0,101371,1692068400.0
AL35D,2023-08-16,30.0,30.0,29.0,29.9,275757,1692154800.0
AL35D,2023-08-17,29.0,31.5,29.0,31.5,108316,1692241200.0
AL35D,2023-08-18,31.6,32.04,30.54,32.04,84220,1692327600.0
AL35D,2023-08-22,31.78,34.5,31.0,34.0,216071,1692673200.0
AL35D,2023-08-23,35.0,35.0,32.5,33.1,149592,1692759600.0
AL35D,2023-08-24,33.0,33.8,32.25,33.0,85942,1692846000.0
AL35D,2023-08-25,32.89,33.8,32.4,33.8,21355,1692932400.0
AL35D,2023-08-28,33.39,34.95,32.81,34.95,369439,1693191600.0
AL35D,2023-08-29,35.1,36.4,34.6,35.25,272359,1693278000.0
AL35D,2023-08-30,34.76,36.4,33.96,34.5,88936,1693364400.0
AL35D,2023-08-31,34.0,35.0,33.5,33.5,163493,1693450800.0
AL35D,2023-09-01,33.09,33.62,32.8,33.5,23748,1693537200.0
AL35D,2023-09-04,33.25,33.75,32.301,33.3,140638,1693796400.0
AL35D,2023-09-05,32.94,33.38,32.0,33.5,78252,1693882800.0
AL35D,2023-09-06,32.496,32.95,31.75,31.9,34126,1693969200.0
AL35D,2023-09-07,31.97,32.6,31.51,31.9,88699,1694055600.0
AL35D,2023-09-08,31.8,32.0,31.0,31.7,182262,1694142000.0
AL35D,2023-09-11,30.5,31.5,30.5,30.75,90188,1694401200.0
AL35D,2023-09-12,30.0,31.5,30.0,30.8,54299,1694487600.0
AL35D,2023-09-13,30.79,31.73,30.6,31.73,76209,1694574000.0
AL35D,2023-09-14,31.7,31.98,30.5,31.72,45624,1694660400.0
AL35D,2023-09-15,31.65,31.65,30.5,31.1,81782,1694746800.0
AL35D,2023-09-18,31.1,31.4,30.425,30.82,175316,1695006000.0
AL35D,2023-09-19,31.0,31.0,30.5,30.65,162923,1695092400.0
AL35D,2023-09-20,30.7,31.1,29.31,30.2,542638,1695178800.0
AL35D,2023-09-21,29.5,29.87,28.37,28.92,160439,1695265200.0
AL35D,2023-09-22,28.77,29.53,28.41,29.5,137165,1695351600.0
AL35D,2023-09-25,28.45,30.0,28.41,29.07,102549,1695610800.0
AL35D,2023-09-26,29.16,30.0,29.0,29.7,412854,1695697200.0
AL35D,2023-09-27,28.4,30.1,28.4,29.5,105894,1695783600.0
AL35D,2023-09-28,29.0,30.3,28.71,29.5,239311,1695870000.0
AL35D,2023-09-29,28.34,28.9,27.77,28.5,230866,1695956400.0
AL35D,2023-10-02,28.1,29.1,27.68,28.499,252118,1696215600.0
AL35D,2023-10-03,26.8,28.5,26.8,27.2,145638,1696302000.0
AL35D,2023-10-04,25.6,27.99,25.6,27.35,152525,1696388400.0
AL35D,2023-10-05,24.65,26.9,24.65,26.26,258642,1696474800.0
AL35D,2023-10-06,23.9,25.0,23.5,24.5,160515,1696561200.0
AL35D,2023-10-09,24.0,26.5,23.45,25.3,137981,1696820400.0
AL35D,2023-10-10,24.9,27.0,24.0,26.751,283089,1696906800.0
AL35D,2023-10-11,26.01,26.37,25.4,25.4,166847,1696993200.0
AL35D,2023-10-12,25.6,26.27,25.35,26.26,114183,1697079600.0
AL35D,2023-10-17,25.35,26.99,24.97,26.99,240665,1697511600.0
AL35D,2023-10-18,24.85,27.5,24.5,26.8,259571,1697598000.0
AL35D,2023-10-19,26.0,26.8,25.55,26.45,117862,1697684400.0
AL35D,2023-10-20,26.0,27.49,25.21,26.91,160946,1697770800.0
AL35D,2023-10-23,26.8,26.8,25.0,25.19,75826,1698030000.0
AL35D,2023-10-24,25.0,26.99,25.0,25.25,67079,1698116400.0
AL35D,2023-10-25,25.25,26.39,24.6,26.38,73207,1698202800.0
AL35D,2023-10-26,26.29,26.64,25.25,25.26,103069,1698289200.0
AL35D,2023-10-27,25.0,26.05,24.88,25.65,129322,1698375600.0
AL35D,2023-10-30,25.0,25.45,23.85,24.65,188838,1698634800.0
AL35D,2023-10-31,24.5,25.0,24.0,24.16,111655,1698721200.0
AL35D,2023-11-01,23.88,25.1,23.736,24.49,128200,1698807600.0
AL35D,2023-11-02,24.12,25.0,23.76,25.0,331847,1698894000.0
AL35D,2023-11-03,25.0,25.6,24.51,25.539,380914,1698980400.0
AL35D,2023-11-07,25.5,25.8,24.22,25.6,210306,1699326000.0
AL35D,2023-11-08,24.8,25.85,24.8,25.6,259150,1699412400.0
AL35D,2023-11-09,25.1,25.97,25.0,25.5,105113,1699498800.0
AL35D,2023-11-10,25.11,25.42,24.82,25.35,288939,1699585200.0
AL35D,2023-11-13,25.001,25.449,24.62,24.95,116528,1699844400.0
AL35D,2023-11-14,24.61,26.0,24.25,25.95,369978,1699930800.0
AL35D,2023-11-15,24.9,25.95,24.9,25.95,275600,1700017200.0
AL35D,2023-11-16,24.75,26.19,24.75,26.0,548337,1700103600.0
AL35D,2023-11-17,25.221,25.9,25.14,25.2,480644,1700190000.0
AL35D,2023-11-21,27.03,30.0,26.63,29.0,349955,1700535600.0
AL35D,2023-11-22,31.0,31.0,29.64,31.0,439185,1700622000.0
AL35D,2023-11-23,31.2,32.5,30.02,32.499,446046,1700708400.0
AL35D,2023-11-24,32.4,34.5,32.286,32.7,605999,1700794800.0
AL35D,2023-11-27,32.6,34.49,31.6,33.0,318241,1701054000.0
AL35D,2023-11-28,32.949,32.949,31.1,32.3,208975,1701140400.0
AL35D,2023-11-29,30.33,32.75,30.33,32.5,359561,1701226800.0
AL35D,2023-11-30,32.6,33.19,32.04,32.99,289129,1701313200.0
AL35D,2023-12-01,32.5,34.3,32.1,32.7,329390,1701399600.0
AL35D,2023-12-04,33.33,33.4,32.3,32.6,212443,1701658800.0
AL35D,2023-12-05,32.6,34.0,32.01,33.55,497979,1701745200.0
AL35D,2023-12-06,33.0,34.92,32.51,34.42,484605,1701831600.0
AL35D,2023-12-07,34.5,35.999,33.96,35.0,686890,1701918000.0
AL35D,2023-12-11,35.45,36.0,33.49,34.9,506867,1702263600.0
AL35D,2023-12-12,34.9,35.1,33.73,35.1,268338,1702350000.0
AL35D,2023-12-13,35.3,36.28,35.3,35.8,311099,1702436400.0
AL35D,2023-12-14,35.8,36.48,35.001,36.14,273710,1702522800.0
AL35D,2023-12-15,36.29,36.29,35.0,35.8,389466,1702609200.0
AL35D,2023-12-18,36.0,36.89,35.01,36.3,677614,1702868400.0
AL35D,2023-12-19,35.0,36.5,35.0,35.5,385069,1702954800.0
AL35D,2023-12-20,35.5,37.0,35.01,35.2,488800,1703041200.0
AL35D,2023-12-21,35.4,35.69,35.02,35.4,457153,1703127600.0
AL35D,2023-12-22,35.59,36.49,35.1,36.44,822681,1703214000.0
AL35D,2023-12-26,35.35,36.94,35.35,36.38,908209,1703559600.0
AL35D,2023-12-27,36.3,36.89,35.48,35.75,417897,1703646000.0
AL35D,2023-12-28,35.203,36.49,34.68,34.99,263535,1703732400.0
AL35D,2023-12-29,34.101,35.6,34.0,35.5,337191,1703818800.0
AL35D,2024-01-02,35.6,36.4,34.561,36.38,732930,1704164400.0
AL35D,2024-01-03,36.369,36.87,35.09,35.75,356369,1704250800.0
AL35D,2024-01-04,35.899,36.5,35.0,35.7,437143,1704337200.0
AL35D,2024-01-05,33.1,33.86,32.7,33.1,323401,1704423600.0
AL35D,2024-01-08,33.05,33.7,32.0,32.7,686603,1704682800.0
AL35D,2024-01-09,33.0,33.0,30.704,31.614,523400,1704769200.0
AL35D,2024-01-10,31.7,33.77,30.889,32.92,674794,1704855600.0
AL35D,2024-01-11,33.6,35.05,33.6,34.01,772963,1704942000.0
AL35D,2024-01-12,34.5,34.5,33.1,34.29,611276,1705028400.0
AL35D,2024-01-15,34.5,34.9,33.5,34.19,353948,1705287600.0
AL35D,2024-01-16,34.1,34.3,33.51,34.0,391727,1705374000.0
AL35D,2024-01-17,34.25,34.25,33.51,34.1,394055,1705460400.0
AL35D,2024-01-18,34.5,34.5,33.5,34.45,428023,1705546800.0
AL35D,2024-01-19,34.2,34.44,33.76,34.0,176413,1705633200.0
AL35D,2024-01-22,34.3,35.5,34.1,35.45,995132,1705892400.0
AL35D,2024-01-23,35.0,35.79,34.471,35.77,355702,1705978800.0
AL35D,2024-01-24,35.45,35.94,35.012,35.75,616523,1706065200.0
AL35D,2024-01-25,35.402,35.8,35.25,35.51,473157,1706151600.0
AL35D,2024-01-26,35.7,36.5,35.2,35.8,434524,1706238000.0
AL35D,2024-01-29,35.0,35.5,34.352,35.5,428435,1706497200.0
AL35D,2024-01-30,35.8,35.926,35.0,35.0,285043,1706583600.0
AL35D,2024-01-31,34.0,36.0,34.0,35.2,531211,1706670000.0
AL35D,2024-02-01,35.2,36.2,34.517,35.399,652234,1706756400.0
AL35D,2024-02-02,35.2,36.0,34.2,35.18,245702,1706842800.0
AL35D,2024-02-05,35.18,36.13,34.81,35.7,375312,1707102000.0
AL35D,2024-02-06,35.6,36.3,35.361,36.101,402130,1707188400.0
AL35D,2024-02-07,35.0,35.1,33.8,34.7,434252,1707274800.0
AL35D,2024-02-08,34.001,35.05,34.0,34.0,352045,1707361200.0
AL35D,2024-02-09,34.0,34.599,33.8,33.9,299598,1707447600.0
AL35D,2024-02-14,34.1,35.0,33.9,35.0,215197,1707879600.0
AL35D,2024-02-15,35.0,35.79,34.47,35.8,269642,1707966000.0
AL35D,2024-02-16,36.1,37.0,35.051,36.99,1123566,1708052400.0
AL35D,2024-02-19,37.888,39.0,37.88,38.74,1576419,1708311600.0
AL35D,2024-02-20,38.85,39.1,37.89,38.0,862004,1708398000.0
AL35D,2024-02-21,38.2,38.65,36.8,37.3,1035637,1708484400.0
AL35D,2024-02-22,38.0,38.5,37.275,38.49,670569,1708570800.0
AL35D,2024-02-23,38.49,38.95,37.95,38.9,907157,1708657200.0
AL35D,2024-02-26,39.0,39.0,37.63,38.011,515006,1708916400.0
AL35D,2024-02-27,37.9,38.0,35.6,37.1,464624,1709002800.0
AL35D,2024-02-28,37.1,37.7,36.45,37.55,371716,1709089200.0
AL35D,2024-02-29,37.45,38.798,37.02,38.0,472854,1709175600.0
AL35D,2024-03-01,37.9,38.934,37.287,38.49,408745,1709262000.0
AL35D,2024-03-04,39.999,40.499,39.155,39.551,959988,1709521200.0
AL35D,2024-03-05,39.5,41.2,38.8,40.879,617047,1709607600.0
AL35D,2024-03-06,39.7,40.64,39.66,40.639,527645,1709694000.0
AL35D,2024-03-07,40.5,40.8,39.803,40.0,282115,1709780400.0
AL35D,2024-03-08,40.9,40.9,39.23,39.749,418138,1709866800.0
AL35D,2024-03-11,40.495,40.495,38.2,39.499,416218,1710126000.0
AL35D,2024-03-12,39.0,39.97,38.703,39.72,596289,1710212400.0
AL35D,2024-03-13,40.42,40.85,39.511,40.59,422242,1710298800.0
AL35D,2024-03-14,40.689,40.69,38.659,39.0,452010,1710385200.0
AL35D,2024-03-15,39.98,40.75,39.25,40.6,519413,1710471600.0
AL35D,2024-03-18,40.929,41.52,39.836,41.5,371135,1710730800.0
AL35D,2024-03-19,41.5,43.48,41.11,42.112,686864,1710817200.0
AL35D,2024-03-20,43.15,45.0,43.0,43.75,1075238,1710903600.0
AL35D,2024-03-21,44.0,44.7,43.9,44.675,1011563,1710990000.0
AL35D,2024-03-22,44.9,45.84,44.21,45.769,581030,1711076400.0
AL35D,2024-03-25,45.15,46.5,45.15,46.4,725178,1711335600.0
AL35D,2024-03-26,45.6,47.0,45.08,46.0,1013449,1711422000.0
AL35D,2024-03-27,46.0,46.15,44.951,46.15,446558,1711508400.0
AL35D,2024-04-03,46.0,46.999,44.9,46.4,1121786,1712113200.0
AL35D,2024-04-04,46.93,47.0,46.1,46.6,1094415,1712199600.0
AL35D,2024-04-05,46.9,48.565,46.2,47.7,2880340,1712286000.0
AL35D,2024-04-08,48.5,51.9,47.7,50.75,3979309,1712545200.0
AL35D,2024-04-09,50.98,52.44,49.6,50.1,4738608,1712631600.0
AL35D,2024-04-10,50.49,50.5,47.66,47.7,3607255,1712718000.0
AL35D,2024-04-11,48.8,48.8,46.51,47.93,4558254,1712804400.0
AL35D,2024-04-12,49.3,49.502,46.51,46.67,3073599,1712890800.0
AL35D,2024-04-15,48.0,48.0,45.1,45.5,1464369,1713150000.0
AL35D,2024-04-16,45.49,45.49,44.11,44.4,1915483,1713236400.0
AL35D,2024-04-17,45.021,47.4,45.0,47.39,1664101,1713322800.0
AL35D,2024-04-18,47.24,48.85,46.996,48.155,1744271,1713409200.0
AL35D,2024-04-19,47.5,49.0,47.0,48.55,942405,1713495600.0
AL35D,2024-04-22,48.001,50.48,48.001,50.48,3857640,1713754800.0
