especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
GD30C,2024-02-20,46.001,46.9,45.25,45.7,1376343,1708398000
GD30C,2024-02-21,45.5,45.5,44.5,44.5,486215,1708484400
GD30C,2024-02-22,45.301,46.7,45.301,46.4,137554,1708570800
GD30C,2024-02-23,47.099,47.1,46,46,25293,1708657200
GD30C,2024-02-26,46.201,46.4,46.1,46.1,266907,1708916400
GD30C,2024-02-27,46.25,46.25,45.25,45.25,138984,1709002800
GD30C,2024-02-28,45.001,45.841,44.75,45.841,345609,1709089200
GD30C,2024-02-29,46.954,46.954,45.861,46.871,57005,1709175600
GD30C,2024-03-01,46,47.513,46,47.513,2307150,1709262000
GD30C,2024-03-04,48.85,49,48.28,48.799,136431,1709521200
GD30C,2024-03-05,47.75,49.109,47.315,48.05,578928,1709607600
GD30C,2024-03-06,48.5,48.514,48.047,48.514,217857,1709694000
GD30C,2024-03-07,48.39,48.399,47.69,47.75,119739,1709780400
GD30C,2024-03-08,47.503,48.057,47.2,47.2,827364,1709866800
GD30C,2024-03-11,47.2,47.3,46.6,47.25,192430,1710126000
GD30C,2024-03-12,47,48.1,46.597,48.1,1362975,1710212400
GD30C,2024-03-13,48.95,49.15,48.514,49.25,223755,1710298800
GD30C,2024-03-14,48.003,48.111,47.69,48,547706,1710385200
GD30C,2024-03-15,48.063,49.005,48.063,49.005,786595,1710471600
GD30C,2024-03-18,49.23,49.4,48.815,49,152568,1710730800
GD30C,2024-03-19,49.5,50.99,49.5,50,232023,1710817200
GD30C,2024-03-20,51.1,51.1,50.5,50.79,424463,1710903600
GD30C,2024-03-21,51.47,51.5,50.9,51.5,299736,1710990000
GD30C,2024-03-22,52.02,52.6,51.5,52.23,177588,1711076400
GD30C,2024-03-25,52.82,52.98,52.39,52.75,693117,1711335600
GD30C,2024-03-26,54,54,52.2,52.25,109762,1711422000
GD30C,2024-03-27,52.88,52.88,52.3,52.6,527580,1711508400
GD30C,2024-04-03,52.35,54,51.69,54,231459,1712113200
GD30C,2024-04-04,53.8,55.25,53.4,55.25,72615,1712199600
GD30C,2024-04-05,56.49,57,55.56,55.81,236857,1712286000
GD30C,2024-04-08,56.02,58.69,55.07,58.15,290304,1712545200
GD30C,2024-04-09,58.5,58.5,57,57.8,142563,1712631600
GD30C,2024-04-10,56.53,57.11,55,56.2,439201,1712718000
GD30C,2024-04-11,55.55,56.5,55.15,56.5,577174,1712804400
GD30C,2024-04-12,55.65,55.73,55,55,62363,1712890800
GD30C,2024-04-15,54.54,54.63,53.73,53.75,852815,1713150000
GD30C,2024-04-16,53.5,54.25,53.26,54.1,224562,1713236400
GD30C,2024-04-17,55.1,57,55.04,56.25,693258,1713322800
GD30C,2024-04-18,57.31,58,56.78,57.58,31603,1713409200
GD30C,2024-04-19,57.3,58.35,57.3,57.01,300438,1713495600
GD30C,2024-04-22,58.71,60,58.48,60,480221,1713754800
GD30C,2024-04-23,59.89,60.05,58.5,59.45,333594,1713841200
GD30C,2024-04-24,57.83,58.94,57.83,58.5,1684777,1713927600
GD30C,2024-04-25,57.79,58.3,57.25,57.5,2119365,1714014000
GD30C,2024-04-26,58.06,58.4,57.75,58.1,2655563,1714100400
GD30C,2024-04-29,58.04,58.91,58.04,58.25,339077,1714359600
GD30C,2024-04-30,58.64,58.64,58,58,155577,1714446000
GD30C,2024-05-02,58.11,58.2,57.65,57.7,543861,1714618800
GD30C,2024-05-03,59,59,57.65,57.9,255355,1714705200
GD30C,2024-05-06,58.14,58.7,57.6,58.7,733796,1714964400
GD30C,2024-05-07,59.03,59.18,58.65,58.8,1242119,1715050800
GD30C,2024-05-08,58.56,58.83,58.12,58.8,1020263,1715137200
GD30C,2024-05-09,58.48,58.48,57.7,58.25,301365,1715223600
GD30C,2024-05-10,58.02,58.21,57.7,58.2,260353,1715310000
GD30C,2024-05-13,57.88,58.85,57.81,58.99,881637,1715569200
GD30C,2024-05-14,59.3,59.3,58.56,58.7,1399822,1715655600
GD30C,2024-05-15,58.75,59.8,58.65,59.6,428569,1715742000
GD30C,2024-05-16,60.5,60.5,58.75,58.75,294449,1715828400
GD30C,2024-05-17,58.5,58.95,58.39,58.57,766505,1715914800
GD30C,2024-05-20,58.15,59.36,58.15,59.1,1360632,1716174000
GD30C,2024-05-21,58.49,59.69,58.01,58.5,405909,1716260400
GD30C,2024-05-22,58.59,58.59,55.73,56,1495248,1716346800
GD30C,2024-05-23,56.1,56.31,54.78,55.5,402163,1716433200
GD30C,2024-05-24,54.81,55.34,54.5,54.5,0,1716519600
GD30C,2024-05-27,54.8,56,54.75,55.1,471881,1716778800
GD30C,2024-05-28,56,56.99,55,55.85,117362,1716865200
GD30C,2024-05-29,56.01,57.75,56.01,56.01,86922,1716951600
GD30C,2024-05-30,57.9,58.7,57.67,58.69,130127,1717038000
GD30C,2024-05-31,57.54,58.5,56,57.3,28943,1717124400
GD30C,2024-06-03,56.67,57.04,55,55.9,232401,1717383600
GD30C,2024-06-04,55.5,55.5,53.5,54.3,139367,1717470000
GD30C,2024-06-05,54,54.33,53,53,294458,1717556400
GD30C,2024-06-06,52.94,52.94,51.42,52.5,12496,1717642800
GD30C,2024-06-07,51.18,52.25,51.03,52.25,499407,1717729200
GD30C,2024-06-10,53.23,54.75,53.23,54.75,372312,1717988400
GD30C,2024-06-11,53.88,54.54,53,53.85,1057612,1718074800
GD30C,2024-06-12,54.05,55.1,54.05,55,72146,1718161200
GD30C,2024-06-13,56.26,57.12,56.25,56.65,122890,1718247600
GD30C,2024-06-14,57.05,57.8,57.05,57.8,25999,1718334000
GD30C,2024-06-18,57.5,57.94,57.47,57.47,2735,1718679600
GD30C,2024-06-19,58.5,58.5,57.4,57.85,384372,1718766000
GD30C,2024-06-24,56.53,57,56.5,56.5,363099,1719198000
GD30C,2024-06-25,56.96,56.96,56.4,56.8,280285,1719284400
GD30C,2024-06-26,57.2,57.25,56.7,57.15,398542,1719370800
GD30C,2024-06-27,57.08,57.28,56.85,57.1,410621,1719457200
GD30C,2024-06-28,57.5,57.5,56.7,56.85,336191,1719543600
GD30C,2024-07-01,57,57,55.14,55.5,481091,1719802800
GD30C,2024-07-02,54.6,55.6,54.1,55,730002,1719889200
GD30C,2024-07-03,55.5,55.67,55.25,55.6,51628,1719975600
GD30C,2024-07-04,55.25,55.75,55.15,55.75,164456,1720062000
GD30C,2024-07-05,55.86,55.92,55.15,55.29,166726,1720148400
GD30C,2024-07-08,53,53,51.5,51.5,261396,1720407600
GD30C,2024-07-10,52.2,52.66,51.8,52.4,749196,1720580400
GD30C,2024-07-11,52.31,53,52.1,52.5,508657,1720666800
GD30C,2024-07-12,52.99,53,51.6,51.9,1248893,1720753200
GD30C,2024-07-15,51.59,51.86,50.75,50.75,27525068,1721012400
GD30C,2024-07-16,50,51.1,49.78,51.09,6008519,1721098800
GD30C,2024-07-17,51,53.5,50.15,50.8,4550476,1721185200
GD30C,2024-07-18,51.5,51.5,50.5,50.5,1252363,1721271600
GD30C,2024-07-19,50.6,50.73,49.9,50.2,1228914,1721358000
GD30C,2024-07-22,50.42,51.25,50.26,51.25,162615,1721617200
GD30C,2024-07-23,51.5,51.67,50.83,51.35,811610,1721703600
GD30C,2024-07-24,50.81,50.9,50.36,50,171090,1721790000
GD30C,2024-07-25,51,51,50.05,50.05,265114,1721876400
GD30C,2024-07-26,50.8,51.15,50.37,50.5,561881,1721962800
GD30C,2024-07-29,50.86,51.01,50.5,50.72,1477776,1722222000
GD30C,2024-07-30,50.72,51.25,50.4,50.7,329542,1722308400
GD30C,2024-07-31,51.51,52.5,51.36,51.8,1715359,1722394800
GD30C,2024-08-01,52.01,52.18,50.71,50.71,262096,1722481200
GD30C,2024-08-02,50.25,50.6,49.662,50.6,865991,1722567600
GD30C,2024-08-05,47.538,50.34,47,50.25,146536,1722826800
GD30C,2024-08-06,51,51,49.74,50.25,25083,1722913200
GD30C,2024-08-07,50.79,51.75,50.48,51.75,392174,1722999600
GD30C,2024-08-08,51,51.75,50.9,51.7,76942,1723086000
GD30C,2024-08-09,51.49,51.49,51.16,51.2,22785,1723172400
GD30C,2024-08-12,51.49,51.65,51.16,51.45,236416,1723431600
GD30C,2024-08-13,51.45,51.6,51.4,51.5,721478,1723518000
GD30C,2024-08-14,51.73,52.4,51.48,52.4,168236,1723604400
GD30C,2024-08-15,52.17,52.5,52.17,52.5,294840,1723690800
GD30C,2024-08-16,52.11,52.8,52.11,52.75,22191,1723777200
GD30C,2024-08-19,52.67,52.9,52.6,52.9,580117,1724036400
GD30C,2024-08-20,52.7,52.7,52.49,52.6,74223,1724122800
GD30C,2024-08-21,52.1,52.15,52,52,150771,1724209200
GD30C,2024-08-22,51.3,51.5,51.2,51.5,205610,1724295600
GD30C,2024-08-23,51.67,52.43,51.46,52.24,98800,1724382000
GD30C,2024-08-26,52.27,52.7,52,52.7,116950,1724641200
GD30C,2024-08-27,52.25,52.7,52,52.7,2118752,1724727600
GD30C,2024-08-28,52.82,53.75,52.78,53.4,796374,1724814000
GD30C,2024-08-29,53.94,54.76,53.85,54.74,701393,1724900400
GD30C,2024-08-30,55.04,55.29,54.5,54.5,219713,1724986800
GD30C,2024-09-02,54.51,55.5,54.51,55.15,1270086,1725246000
GD30C,2024-09-03,54.4,54.72,54.4,54.5,724381,1725332400
GD30C,2024-09-04,54.19,55.31,54.19,55.31,271054,1725418800
GD30C,2024-09-05,55.57,56,55.17,55.7,121514,1725505200
GD30C,2024-09-06,55.16,55.49,55.07,55.55,124626,1725591600
GD30C,2024-09-09,55.26,57,55.14,57,1810036,1725850800
GD30C,2024-09-10,56.69,56.69,56.1,56.38,1145913,1725937200
GD30C,2024-09-11,56.51,56.52,55.8,55.8,219162,1726023600
GD30C,2024-09-12,55.88,56.49,55.62,56.21,237636,1726110000
GD30C,2024-09-13,56.5,57.2,56.5,56.85,1489621,1726196400
GD30C,2024-09-16,57.48,58,57.38,57.6,499800,1726455600
GD30C,2024-09-17,57.15,58,57,57.57,408364,1726542000
GD30C,2024-09-18,57.3,58.42,57,57.62,442930,1726628400
GD30C,2024-09-19,58.14,59,58.14,59,129864,1726714800
GD30C,2024-09-20,58.15,58.5,57.98,58.15,336632,1726801200
GD30C,2024-09-23,58.15,58.5,58.05,58.5,497086,1727060400
GD30C,2024-09-24,58.33,58.6,58.3,58.5,131000,1727146800
GD30C,2024-09-25,58.98,59.05,58.39,58.49,763360,1727233200
GD30C,2024-09-26,58.47,58.71,58.15,58.35,548893,1727319600
GD30C,2024-09-27,58.04,59.26,57.65,58.26,380941,1727406000
GD30C,2024-09-30,58.5,58.79,58.26,58.35,1064607,1727665200
GD30C,2024-10-01,58.94,58.94,58.16,58.5,224411,1727751600
GD30C,2024-10-02,58.75,58.87,58.16,58.75,484067,1727838000
GD30C,2024-10-03,58.87,59,58.7,58.7,904523,1727924400
GD30C,2024-10-04,58.66,59.23,58.6,59.22,807778,1728010800
GD30C,2024-10-07,59.16,59.99,59,59.99,804425,1728270000
GD30C,2024-10-08,60.23,60.32,59.99,60.1,1398111,1728356400
GD30C,2024-10-09,60.25,61.76,60.25,61.27,847330,1728442800
