especie,fecha,apertura,maximo,minimo,cierre,volumen
GD30D,2021-02-03,39.72,40.0,39.4,39.61,13922044.0
GD30D,2021-02-04,39.58,39.84,39.58,39.72,18880092.0
GD30D,2021-02-05,39.7,40.1,39.62,39.98,15264301.0
GD30D,2021-02-08,39.81,40.65,39.81,40.17,12794686.0
GD30D,2021-02-09,40.17,40.17,39.75,39.89,10056452.0
GD30D,2021-02-10,39.9,40.1,39.55,39.66,14400059.0
GD30D,2021-02-11,39.5,39.99,39.35,39.58,9724283.0
GD30D,2021-02-12,40.3,40.3,39.56,39.8,9842105.0
GD30D,2021-02-17,39.1,39.4,38.7,39.23,8647035.0
GD30D,2021-02-18,39.5,39.5,39.05,39.05,9795278.0
GD30D,2021-02-19,39.0,39.1,38.5,38.6,12265924.0
GD30D,2021-02-22,38.6,38.6,38.0,38.42,8464116.0
GD30D,2021-02-23,38.11,38.25,37.61,37.79,11022012.0
GD30D,2021-02-24,37.99,38.2,37.5,38.11,6765338.0
GD30D,2021-02-25,38.0,38.2,37.84,38.01,10648596.0
GD30D,2021-02-26,38.01,38.15,37.55,37.63,21070234.0
GD30D,2021-03-01,37.6,37.96,37.6,37.79,15864954.0
GD30D,2021-03-02,37.79,37.99,36.96,36.96,25816189.0
GD30D,2021-03-03,36.9,37.0,36.5,37.0,22392310.0
GD30D,2021-03-04,36.6,37.27,36.6,36.98,26100406.0
GD30D,2021-03-05,36.71,36.9,35.86,36.08,30632275.0
GD30D,2021-03-08,35.8,36.09,35.47,35.92,31192178.0
GD30D,2021-03-09,35.92,36.0,35.1,35.26,35984004.0
GD30D,2021-03-10,34.95,34.99,34.3,34.39,22033458.0
GD30D,2021-03-11,34.99,35.29,34.4,34.65,21239104.0
GD30D,2021-03-12,34.51,35.7,34.24,35.31,17852641.0
GD30D,2021-03-15,35.05,36.14,35.05,35.95,16746339.0
GD30D,2021-03-16,36.05,36.71,36.05,36.3,23730433.0
GD30D,2021-03-17,36.0,36.98,36.0,36.88,20868932.0
GD30D,2021-03-18,36.7,37.0,36.46,36.61,23221848.0
GD30D,2021-03-19,36.07,37.12,36.07,36.95,18951718.0
GD30D,2021-03-22,36.95,37.62,36.66,37.55,13041726.0
GD30D,2021-03-23,37.55,37.55,37.01,37.08,20998544.0
GD30D,2021-03-25,36.5,36.7,35.09,36.3,24159267.0
GD30D,2021-03-26,36.3,36.45,36.11,36.21,19197696.0
GD30D,2021-03-29,36.0,36.23,35.55,35.65,16681285.0
GD30D,2021-03-30,35.77,35.77,34.8,35.09,18386401.0
GD30D,2021-03-31,35.0,35.6,34.95,35.01,18243779.0
GD30D,2021-04-05,34.9,35.4,34.56,35.35,15274403.0
GD30D,2021-04-06,35.05,35.5,35.05,35.4,19962605.0
GD30D,2021-04-07,35.4,35.48,35.1,35.29,16230827.0
GD30D,2021-04-08,35.15,35.49,35.11,35.38,20215411.0
GD30D,2021-04-09,35.34,35.34,35.1,35.15,22982393.0
GD30D,2021-04-12,35.25,36.3,35.25,36.19,14585769.0
GD30D,2021-04-13,36.18,36.43,35.7,36.39,18890562.0
GD30D,2021-04-14,36.39,37.04,35.89,36.1,14501694.0
GD30D,2021-04-15,36.11,36.3,35.86,35.98,12384894.0
GD30D,2021-04-16,35.79,36.46,35.79,36.4,15337126.0
GD30D,2021-04-19,35.93,36.75,35.93,36.49,8154879.0
GD30D,2021-04-20,36.02,36.71,36.02,36.2,9717560.0
GD30D,2021-04-21,36.27,36.7,36.27,36.63,12959645.0
GD30D,2021-04-22,36.66,36.93,36.5,36.7,18313020.0
GD30D,2021-04-23,36.6,36.82,36.6,36.66,12314588.0
GD30D,2021-04-26,36.89,37.09,36.41,36.85,16956727.0
GD30D,2021-04-27,36.83,37.28,36.73,37.14,22633302.0
GD30D,2021-04-28,36.95,37.12,36.9,36.96,28526672.0
GD30D,2021-04-29,37.0,37.0,36.43,36.75,22206765.0
GD30D,2021-04-30,36.5,37.35,36.4,37.21,23969142.0
GD30D,2021-05-03,37.25,37.28,36.86,37.07,32393341.0
GD30D,2021-05-04,36.95,37.17,36.78,37.05,27498649.0
GD30D,2021-05-05,37.05,37.12,36.81,36.82,26021933.0
GD30D,2021-05-06,36.6,36.89,36.47,36.53,19289056.0
GD30D,2021-05-07,36.36,36.73,36.32,36.32,17233757.0
GD30D,2021-05-10,36.32,36.87,36.3,36.48,15416687.0
GD30D,2021-05-11,36.45,36.45,35.81,35.9,16042499.0
GD30D,2021-05-12,35.95,36.52,35.8,36.4,16032205.0
GD30D,2021-05-13,36.7,36.7,36.2,36.45,13192770.0
GD30D,2021-05-14,36.5,37.79,36.5,37.45,19502445.0
GD30D,2021-05-17,37.6,38.49,37.6,38.38,19946349.0
GD30D,2021-05-18,38.35,38.57,38.08,38.38,20598209.0
GD30D,2021-05-19,38.15,38.34,37.75,37.9,22385145.0
GD30D,2021-05-20,37.9,38.3,37.67,37.99,38003775.0
GD30D,2021-05-21,37.47,38.0,37.47,37.5,32058476.0
GD30D,2021-05-26,38.0,38.75,38.0,38.75,20149599.0
GD30D,2021-05-27,38.56,38.89,38.56,38.71,14001386.0
GD30D,2021-05-28,38.21,38.81,38.21,38.55,18519984.0
GD30D,2021-05-31,38.1,38.68,38.1,38.58,9908879.0
GD30D,2021-06-01,38.58,38.95,38.52,38.8,16358005.0
GD30D,2021-06-02,38.8,39.6,38.8,39.51,15879027.0
GD30D,2021-06-03,39.55,40.0,38.86,38.86,13075311.0
GD30D,2021-06-04,38.67,39.19,38.67,39.12,14508203.0
GD30D,2021-06-07,39.12,39.64,38.86,39.53,15762377.0
GD30D,2021-06-08,39.54,40.08,39.31,39.96,13593034.0
GD30D,2021-06-09,40.1,40.75,40.1,40.47,11006117.0
GD30D,2021-06-10,40.47,40.55,40.26,40.46,13474999.0
GD30D,2021-06-11,40.21,40.75,40.21,40.6,17996290.0
GD30D,2021-06-14,40.5,40.67,40.39,40.62,11590028.0
GD30D,2021-06-15,40.6,40.6,40.21,40.33,10286560.0
GD30D,2021-06-16,40.31,40.52,40.02,40.08,17311432.0
GD30D,2021-06-17,40.07,40.19,39.59,39.68,30434476.0
GD30D,2021-06-18,39.45,39.88,39.12,39.71,24134627.0
GD30D,2021-06-22,39.0,39.2,38.58,38.75,31227679.0
GD30D,2021-06-23,38.76,39.15,38.76,38.92,48745175.0
GD30D,2021-06-24,39.32,39.32,38.42,38.45,39576233.0
GD30D,2021-06-25,37.98,38.02,37.51,37.51,43269940.0
GD30D,2021-06-28,37.59,37.8,37.0,37.53,49411017.0
GD30D,2021-06-29,37.1,37.75,37.0,37.4,44751458.0
GD30D,2021-06-30,37.4,37.6,37.09,37.59,47293411.0
GD30D,2021-07-01,37.4,37.84,37.4,37.54,25172269.0
GD30D,2021-07-02,37.06,37.53,37.06,37.22,25824174.0
GD30D,2021-07-05,37.05,37.45,36.85,37.45,24370202.0
GD30D,2021-07-06,37.12,37.4,37.01,37.02,41920060.0
GD30D,2021-07-07,37.15,37.29,36.77,37.01,30256208.0
GD30D,2021-07-08,36.65,37.0,36.65,36.85,28094073.0
GD30D,2021-07-12,36.9,37.27,36.85,37.1,8372996.0
GD30D,2021-07-13,36.92,37.57,36.92,37.41,15670021.0
GD30D,2021-07-14,37.06,37.74,37.06,37.7,10115501.0
GD30D,2021-07-15,37.41,37.78,37.41,37.55,14395086.0
GD30D,2021-07-16,37.4,37.8,37.4,37.79,19200422.0
GD30D,2021-07-19,37.3,38.05,37.3,38.03,23645487.0
GD30D,2021-07-20,37.66,38.4,37.5,38.23,22741100.0
GD30D,2021-07-21,38.31,38.68,38.02,38.39,17669052.0
GD30D,2021-07-22,38.2,38.58,38.2,38.58,15302864.0
GD30D,2021-07-23,38.5,39.0,37.81,38.95,16193392.0
GD30D,2021-07-26,38.6,38.9,38.6,38.6,18720688.0
GD30D,2021-07-27,38.6,38.69,38.35,38.62,16381992.0
GD30D,2021-07-28,38.52,38.71,38.45,38.69,14539089.0
GD30D,2021-07-29,38.5,38.7,38.5,38.68,18257452.0
GD30D,2021-07-30,38.6,38.89,38.38,38.82,17426701.0
GD30D,2021-08-02,38.6,39.1,38.6,39.0,18043417.0
GD30D,2021-08-03,38.61,39.03,38.61,38.96,18563930.0
GD30D,2021-08-04,38.85,38.91,38.75,38.79,9139414.0
GD30D,2021-08-05,38.75,38.77,38.53,38.7,8083521.0
GD30D,2021-08-06,38.7,38.7,38.3,38.4,7459643.0
GD30D,2021-08-09,38.2,38.54,38.2,38.33,9443039.0
GD30D,2021-08-10,38.2,38.69,38.2,38.69,6435255.0
GD30D,2021-08-11,38.69,39.1,38.35,38.7,5765894.0
GD30D,2021-08-12,38.7,39.31,38.55,39.14,7644265.0
GD30D,2021-08-13,39.11,39.21,38.31,38.8,6779591.0
GD30D,2021-08-17,38.22,38.6,38.0,38.4,3986156.0
GD30D,2021-08-18,37.7,38.27,37.7,38.25,4517086.0
GD30D,2021-08-19,37.68,38.2,37.41,37.91,3846897.0
GD30D,2021-08-20,37.5,38.0,37.5,37.99,4184197.0
GD30D,2021-08-23,37.5,39.0,37.5,38.75,4511422.0
GD30D,2021-08-24,38.71,39.7,38.71,39.59,6840816.0
GD30D,2021-08-25,39.4,39.49,39.15,39.49,4811418.0
GD30D,2021-08-26,39.16,39.42,39.16,39.3,6142061.0
GD30D,2021-08-27,39.6,39.6,39.32,39.6,2726310.0
GD30D,2021-08-30,39.75,40.59,39.75,40.2,4355424.0
GD30D,2021-08-31,40.0,40.39,40.0,40.32,4728477.0
GD30D,2021-09-01,40.27,40.85,40.27,40.68,4158821.0
GD30D,2021-09-02,41.0,41.31,40.78,40.95,6084640.0
GD30D,2021-09-03,40.51,41.0,40.51,40.92,5326799.0
GD30D,2021-09-06,40.7,41.5,40.7,41.39,3317589.0
GD30D,2021-09-07,41.0,41.28,40.9,41.22,7863008.0
GD30D,2021-09-08,41.14,41.14,40.28,40.35,8495060.0
GD30D,2021-09-09,40.04,40.35,39.71,40.1,8258434.0
GD30D,2021-09-10,40.1,40.1,39.01,39.5,13756236.0
GD30D,2021-09-13,41.0,41.6,41.0,41.57,5729744.0
GD30D,2021-09-14,41.0,41.39,41.0,41.1,7873181.0
GD30D,2021-09-15,41.0,41.49,40.56,41.41,7283828.0
GD30D,2021-09-16,41.2,41.4,40.93,41.29,6174012.0
GD30D,2021-09-17,40.8,41.1,40.55,40.85,6055155.0
GD30D,2021-09-20,40.3,40.33,39.85,40.04,7057665.0
GD30D,2021-09-21,39.9,40.01,39.41,39.64,8163036.0
GD30D,2021-09-22,39.85,39.85,39.0,39.4,9819184.0
GD30D,2021-09-23,39.3,39.81,38.91,39.1,11029154.0
GD30D,2021-09-24,38.75,39.09,38.3,38.6,10541863.0
GD30D,2021-09-27,38.16,39.1,38.16,39.04,13479305.0
GD30D,2021-09-28,39.5,39.81,38.8,39.55,9261719.0
GD30D,2021-09-29,39.55,40.25,39.55,40.15,10407069.0
GD30D,2021-09-30,40.0,40.24,39.65,40.0,11160412.0
GD30D,2021-10-01,39.9,40.15,39.55,39.99,11844693.0
GD30D,2021-10-04,39.65,40.1,39.65,39.74,6549587.0
GD30D,2021-10-05,39.55,40.1,39.55,40.0,5097119.0
GD30D,2021-10-06,39.8,39.8,39.4,39.5,5172359.0
GD30D,2021-10-07,39.7,39.7,39.1,39.15,5722659.0
GD30D,2021-10-12,39.14,39.14,38.12,38.74,3185080.0
GD30D,2021-10-13,38.7,38.7,38.05,38.11,6984814.0
GD30D,2021-10-14,38.11,38.45,37.9,38.2,3246293.0
GD30D,2021-10-15,38.0,38.3,37.4,37.75,4337236.0
GD30D,2021-10-18,37.59,37.6,37.0,37.4,3544721.0
GD30D,2021-10-19,37.0,37.7,37.0,37.35,3016827.0
GD30D,2021-10-20,37.33,37.8,37.18,37.75,10462436.0
GD30D,2021-10-21,37.31,37.69,37.05,37.65,23440372.0
GD30D,2021-10-22,37.3,37.7,36.7,37.7,23417527.0
GD30D,2021-10-25,37.2,37.76,36.55,37.45,4806733.0
GD30D,2021-10-26,37.45,37.54,37.2,37.3,5752599.0
GD30D,2021-10-27,37.06,37.58,36.97,37.01,7659684.0
GD30D,2021-10-28,37.29,37.29,36.5,37.0,12608640.0
GD30D,2021-10-29,36.6,36.75,36.2,36.58,15734532.0
GD30D,2021-11-01,36.5,36.5,35.65,35.95,23527267.0
GD30D,2021-11-02,36.29,36.29,35.72,35.78,8402164.0
GD30D,2021-11-03,35.95,35.95,35.5,35.7,9013073.0
GD30D,2021-11-04,35.7,36.63,35.5,36.63,12995830.0
GD30D,2021-11-05,36.6,36.6,35.85,36.33,7074989.0
GD30D,2021-11-08,36.4,37.0,36.3,36.95,6281645.0
GD30D,2021-11-09,36.9,37.0,36.4,36.65,9287193.0
GD30D,2021-11-10,36.14,36.65,36.11,36.6,17540425.0
GD30D,2021-11-11,36.5,37.25,36.15,37.25,18031329.0
GD30D,2021-11-12,36.69,37.25,36.45,37.25,31345705.0
GD30D,2021-11-15,37.25,37.99,37.2,37.55,3155005.0
GD30D,2021-11-16,37.58,37.74,36.51,37.0,6476853.0
GD30D,2021-11-17,36.51,36.97,36.2,36.39,5272663.0
GD30D,2021-11-18,36.35,36.35,35.55,35.6,2672353.0
GD30D,2021-11-19,35.59,36.14,35.45,35.46,5148132.0
GD30D,2021-11-23,35.0,35.0,34.5,34.59,2886583.0
GD30D,2021-11-24,34.99,34.99,34.25,34.58,4547022.0
GD30D,2021-11-25,34.3,34.8,34.15,34.74,3776657.0
GD30D,2021-11-26,35.14,35.14,33.75,34.1,5401350.0
GD30D,2021-11-29,34.1,34.29,33.95,33.96,8385920.0
GD30D,2021-11-30,34.19,34.19,33.25,33.36,5600036.0
GD30D,2021-12-01,33.37,35.51,33.26,35.04,7766572.0
GD30D,2021-12-02,35.0,35.62,34.85,35.6,5585016.0
GD30D,2021-12-03,35.61,37.25,35.35,37.15,7687994.0
GD30D,2021-12-06,37.17,37.5,36.6,37.29,8712249.0
GD30D,2021-12-07,37.0,38.46,37.0,38.21,9066288.0
GD30D,2021-12-09,38.21,38.23,37.51,38.01,8086938.0
GD30D,2021-12-10,38.01,38.1,36.6,36.9,16555069.0
GD30D,2021-12-13,36.38,37.25,36.01,37.05,7154656.0
GD30D,2021-12-14,37.1,38.0,36.58,37.6,13823869.0
GD30D,2021-12-15,37.6,37.99,37.08,37.15,11563482.0
GD30D,2021-12-16,37.4,37.5,36.75,36.91,4183736.0
GD30D,2021-12-17,36.8,36.93,35.9,36.2,6860454.0
GD30D,2021-12-20,36.0,36.0,35.05,35.52,6711319.0
GD30D,2021-12-21,35.55,35.97,35.1,35.75,8435056.0
GD30D,2021-12-22,35.75,35.95,35.5,35.5,6755926.0
GD30D,2021-12-23,35.1,35.92,35.1,35.76,7467377.0
GD30D,2021-12-27,35.32,36.83,35.21,36.75,9797847.0
GD30D,2021-12-28,36.6,37.5,36.15,36.92,9201878.0
GD30D,2021-12-29,36.92,37.2,36.27,36.6,5723446.0
GD30D,2021-12-30,36.09,37.0,35.95,36.31,12549729.0
GD30D,2022-01-03,35.8,36.75,35.8,36.3,8443336.0
GD30D,2022-01-04,36.31,36.31,35.61,35.99,5397740.0
GD30D,2022-01-05,36.0,36.0,35.3,35.5,5874820.0
GD30D,2022-01-06,35.15,35.15,34.19,34.52,6907921.0
GD30D,2022-01-07,34.31,34.4,33.85,34.09,4559741.0
GD30D,2022-01-10,34.0,34.1,33.5,33.75,5942534.0
GD30D,2022-01-11,33.75,34.07,33.58,33.85,5704210.0
GD30D,2022-01-12,33.75,33.87,33.5,33.5,6551688.0
GD30D,2022-01-13,33.25,33.38,32.5,32.73,6684676.0
GD30D,2022-01-14,32.7,32.8,32.3,32.74,8738919.0
GD30D,2022-01-17,33.0,33.0,32.0,32.4,7229884.0
GD30D,2022-01-18,32.4,32.4,31.64,32.21,10357897.0
GD30D,2022-01-19,32.26,32.8,32.26,32.65,6980862.0
GD30D,2022-01-20,32.66,32.66,32.25,32.25,8950838.0
GD30D,2022-01-21,32.1,32.35,31.85,32.34,10045180.0
GD30D,2022-01-24,32.2,32.2,31.25,31.6,8434555.0
GD30D,2022-01-25,31.5,32.05,31.39,31.95,7233386.0
GD30D,2022-01-26,31.9,33.05,31.9,32.69,8298821.0
GD30D,2022-01-27,32.5,32.5,31.9,32.29,12817787.0
GD30D,2022-01-28,33.9,35.0,33.5,34.65,12038687.0
GD30D,2022-01-31,34.94,35.6,34.7,35.5,4836413.0
GD30D,2022-02-01,35.0,35.35,34.75,35.2,6234389.0
GD30D,2022-02-02,35.2,35.8,35.2,35.58,6473332.0
GD30D,2022-02-03,35.2,35.45,34.75,35.0,6960067.0
GD30D,2022-02-04,34.76,34.76,34.0,34.09,10339118.0
GD30D,2022-02-07,34.0,34.54,33.5,34.44,5254065.0
GD30D,2022-02-08,34.2,35.0,34.1,34.68,8489364.0
GD30D,2022-02-09,34.31,34.97,34.31,34.79,6287146.0
GD30D,2022-02-10,34.55,34.64,34.2,34.25,7812205.0
GD30D,2022-02-11,34.2,34.2,33.51,33.6,8547993.0
GD30D,2022-02-14,33.14,33.98,33.14,33.6,8306812.0
GD30D,2022-02-15,33.75,34.11,33.75,34.04,6626216.0
GD30D,2022-02-16,34.16,34.74,34.12,34.57,10581465.0
GD30D,2022-02-17,34.57,34.6,34.19,34.38,7905680.0
GD30D,2022-02-18,34.5,35.47,34.41,35.3,5962984.0
GD30D,2022-02-21,34.8,35.3,34.7,34.95,5322921.0
GD30D,2022-02-22,34.8,34.92,34.66,34.71,8897666.0
GD30D,2022-02-23,34.85,34.85,34.41,34.45,6583962.0
GD30D,2022-02-24,34.0,34.0,33.0,33.71,8670690.0
GD30D,2022-02-25,33.65,33.8,32.9,33.05,13447453.0
GD30D,2022-03-02,33.05,33.05,32.09,32.26,9089555.0
GD30D,2022-03-03,31.78,32.76,31.78,32.39,16092916.0
GD30D,2022-03-04,32.0,32.0,31.25,31.25,10428367.0
GD30D,2022-03-07,31.0,31.45,30.51,30.63,10322739.0
GD30D,2022-03-08,30.69,30.95,30.2,30.79,12162137.0
GD30D,2022-03-09,30.79,32.38,30.79,32.13,17342871.0
GD30D,2022-03-10,32.0,32.95,31.65,32.81,14293445.0
GD30D,2022-03-11,32.95,33.52,32.8,32.95,17315898.0
GD30D,2022-03-14,32.52,33.29,32.49,33.24,11392059.0
GD30D,2022-03-15,32.89,32.9,32.65,32.75,15589258.0
GD30D,2022-03-16,32.82,33.5,32.72,33.29,15911538.0
GD30D,2022-03-17,33.0,33.48,32.7,33.38,16864094.0
GD30D,2022-03-18,33.0,33.79,32.85,33.15,10874251.0
GD30D,2022-03-21,32.85,33.19,32.59,32.8,10860849.0
GD30D,2022-03-22,32.7,32.82,32.4,32.53,14712824.0
GD30D,2022-03-23,32.4,32.45,31.9,32.01,11511363.0
GD30D,2022-03-25,32.49,32.73,32.3,32.65,15455397.0
GD30D,2022-03-28,32.65,33.81,32.65,33.55,11536230.0
GD30D,2022-03-29,34.01,34.15,33.55,33.6,13290871.0
GD30D,2022-03-30,33.3,33.95,33.3,33.84,10746584.0
GD30D,2022-03-31,33.65,33.89,33.65,33.8,15359216.0
GD30D,2022-04-01,33.6,33.89,33.36,33.75,13301780.0
GD30D,2022-04-04,33.75,34.15,33.4,34.1,19070911.0
GD30D,2022-04-05,33.9,33.94,33.5,33.52,23204758.0
GD30D,2022-04-06,33.08,33.7,32.82,33.54,25608012.0
GD30D,2022-04-07,33.5,33.68,33.28,33.46,22069824.0
GD30D,2022-04-08,33.25,33.45,33.0,33.0,15781085.0
GD30D,2022-04-11,32.8,33.39,32.7,33.04,18762938.0
GD30D,2022-04-12,33.01,33.19,32.8,33.0,17995214.0
GD30D,2022-04-13,32.96,33.6,32.96,33.56,14450675.0
GD30D,2022-04-18,33.56,34.16,33.26,34.1,16392379.0
GD30D,2022-04-19,33.85,34.0,33.62,33.7,19779514.0
GD30D,2022-04-20,33.76,33.86,33.45,33.6,15184497.0
GD30D,2022-04-21,33.5,33.72,32.85,32.96,18165359.0
GD30D,2022-04-22,33.15,33.15,32.0,32.17,16265643.0
GD30D,2022-04-25,31.99,33.11,31.5,32.9,12736846.0
GD30D,2022-04-26,32.75,32.95,32.31,32.56,18298440.0
GD30D,2022-04-27,32.37,32.75,32.37,32.64,13551155.0
GD30D,2022-04-28,32.52,32.75,32.15,32.33,11630356.0
GD30D,2022-04-29,32.3,32.3,31.81,31.9,11274376.0
GD30D,2022-05-02,31.46,31.68,31.4,31.6,17308110.0
GD30D,2022-05-03,31.6,32.25,31.6,31.92,12752520.0
