especie,fecha,apertura,maximo,minimo,cierre,volumen
GD46D,2020-09-16,44.5,44.5,41.0,41.0,95974.0
GD46D,2020-09-17,40.0,40.3,40.0,40.3,9000.0
GD46D,2020-09-18,39.7,41.0,39.7,40.8,14700.0
GD46D,2020-09-21,41.5,41.5,38.7,39.0,58663.0
GD46D,2020-09-22,39.0,40.6,39.0,40.6,0.0
GD46D,2020-09-23,40.8,40.8,37.5,38.1,59406.0
GD46D,2020-09-24,39.0,41.5,39.0,41.5,57372.0
GD46D,2020-09-25,41.0,42.0,41.0,42.0,148773.0
GD46D,2020-09-28,41.0,42.5,41.0,41.6,113128.0
GD46D,2020-09-29,40.9,42.0,40.5,42.0,355308.0
GD46D,2020-09-30,41.99,42.05,41.99,42.05,28948.0
GD46D,2020-10-01,42.0,42.2,42.0,42.2,70836.0
GD46D,2020-10-02,40.94,40.94,39.75,39.75,1990.0
GD46D,2020-10-05,39.2,40.5,39.2,39.8,51065.0
GD46D,2020-10-06,39.8,39.95,39.8,39.95,26462.0
GD46D,2020-10-07,40.0,40.5,40.0,40.5,62363.0
GD46D,2020-10-08,40.5,41.0,40.5,41.0,198738.0
GD46D,2020-10-09,41.0,41.7,41.0,41.5,106851.0
GD46D,2020-10-13,40.99,41.5,40.8,41.5,205970.0
GD46D,2020-10-14,40.5,41.5,40.5,41.0,282937.0
GD46D,2020-10-15,40.2,41.08,39.5,39.5,38889.0
GD46D,2020-10-16,39.0,39.0,38.5,38.5,1004.0
GD46D,2020-10-19,38.0,38.0,37.5,37.5,9387.0
GD46D,2020-10-20,37.0,37.0,36.5,37.0,3389.0
GD46D,2020-10-21,36.5,36.5,35.0,36.0,6503.0
GD46D,2020-10-22,36.0,36.5,35.2,36.5,53681.0
GD46D,2020-10-23,36.0,36.6,35.0,36.6,14456.0
GD46D,2020-10-26,36.35,36.4,35.0,36.0,13641.0
GD46D,2020-10-27,36.0,36.0,35.1,35.1,23729.0
GD46D,2020-10-28,35.0,36.0,35.0,35.15,1756.0
GD46D,2020-10-29,35.0,36.0,35.0,35.8,34350.0
GD46D,2020-10-30,35.0,36.0,35.0,36.0,13449.0
GD46D,2020-11-02,35.5,36.35,35.5,36.35,4537.0
GD46D,2020-11-04,36.5,37.5,36.5,37.5,5200.0
GD46D,2020-11-05,37.5,37.5,37.0,37.5,1986.0
GD46D,2020-11-09,37.5,37.9,36.5,37.9,211631.0
GD46D,2020-11-10,37.9,38.2,37.9,38.0,88435.0
GD46D,2020-11-11,37.0,38.0,37.0,38.0,44918.0
GD46D,2020-11-12,37.05,38.49,37.05,38.25,75961.0
GD46D,2020-11-13,37.5,39.49,37.5,39.0,31839.0
GD46D,2020-11-16,39.01,39.9,39.0,39.25,119606.0
GD46D,2020-11-17,39.24,39.24,39.0,39.0,13.0
GD46D,2020-11-18,39.0,39.0,37.5,38.0,37789.0
GD46D,2020-11-19,37.25,37.6,37.25,37.5,26291.0
GD46D,2020-11-20,37.25,37.9,37.25,37.5,39272.0
GD46D,2020-11-24,37.3,37.3,37.3,37.3,0.0
GD46D,2020-11-25,37.0,37.8,37.0,37.7,5653.0
GD46D,2020-11-26,37.7,37.7,37.0,37.0,1040.0
GD46D,2020-11-27,37.0,37.2,37.0,37.0,187.0
GD46D,2020-11-30,37.0,37.49,37.0,37.49,14064.0
GD46D,2020-12-01,36.5,36.6,36.25,36.25,7440.0
GD46D,2020-12-02,36.25,36.7,36.0,36.0,4005.0
GD46D,2020-12-03,35.0,36.5,35.0,36.5,16343.0
GD46D,2020-12-09,35.41,35.41,35.0,35.41,16541.0
GD46D,2020-12-10,34.9,35.6,34.9,35.6,4600.0
GD46D,2020-12-11,35.0,36.0,35.0,35.55,24982.0
GD46D,2020-12-14,35.55,36.5,35.55,36.05,8967.0
GD46D,2020-12-15,36.2,36.2,35.0,35.6,17160.0
GD46D,2020-12-16,35.75,36.3,35.75,36.25,11630.0
GD46D,2020-12-17,36.25,36.75,35.91,35.91,18078.0
GD46D,2020-12-18,35.9,36.95,35.9,36.2,1375.0
GD46D,2020-12-21,37.0,38.0,36.95,37.99,10573.0
GD46D,2020-12-22,37.9,37.95,36.81,36.81,2415.0
GD46D,2020-12-23,37.0,37.0,36.1,36.1,10726.0
GD46D,2020-12-28,36.5,37.05,36.5,37.05,300.0
GD46D,2020-12-29,36.2,37.5,36.2,37.5,21.0
GD46D,2020-12-30,37.75,37.75,37.7,37.7,24.0
GD46D,2021-01-04,36.6,36.6,36.2,36.2,5779.0
GD46D,2021-01-05,35.5,36.0,35.0,36.0,8108.0
GD46D,2021-01-06,35.4,35.61,35.4,35.61,2490.0
GD46D,2021-01-07,35.52,36.49,35.5,36.49,10239.0
GD46D,2021-01-08,35.5,36.4,35.5,36.0,55275.0
GD46D,2021-01-11,35.5,36.0,35.0,36.0,15280.0
GD46D,2021-01-12,35.1,35.1,35.0,35.0,1860.0
GD46D,2021-01-13,35.0,36.0,34.6,35.6,6984.0
GD46D,2021-01-14,35.0,35.7,34.95,34.95,2848.0
GD46D,2021-01-15,35.0,35.0,34.6,35.0,1175.0
GD46D,2021-01-18,34.3,34.3,34.3,34.3,100.0
GD46D,2021-01-19,35.1,35.99,35.1,35.65,37775.0
GD46D,2021-01-20,35.1,35.1,35.1,35.1,558.0
GD46D,2021-01-21,34.75,36.0,34.75,36.0,19100.0
GD46D,2021-01-22,35.0,35.0,34.3,34.3,4967.0
GD46D,2021-01-25,35.2,36.3,35.2,36.3,4498.0
GD46D,2021-01-26,36.4,36.4,36.4,36.4,4877.0
GD46D,2021-01-27,35.5,35.5,35.5,35.5,210.0
GD46D,2021-01-28,35.0,35.0,35.0,35.0,1816.0
GD46D,2021-01-29,35.0,35.0,35.0,35.0,961.0
GD46D,2021-02-01,35.0,35.0,34.85,35.0,16744.0
GD46D,2021-02-02,35.0,35.5,35.0,35.5,1150.0
GD46D,2021-02-03,35.75,35.75,35.01,35.25,5520.0
GD46D,2021-02-04,35.1,35.4,35.0,35.4,48395.0
GD46D,2021-02-05,35.3,35.99,35.3,35.9,13934.0
GD46D,2021-02-08,35.45,35.45,35.0,35.0,21260.0
GD46D,2021-02-09,35.01,35.75,35.01,35.01,1968.0
GD46D,2021-02-10,35.8,35.8,34.81,35.55,104172.0
GD46D,2021-02-11,35.0,35.0,35.0,35.0,5000.0
GD46D,2021-02-12,34.0,34.0,34.0,34.0,34586.0
GD46D,2021-02-17,34.21,34.85,34.2,34.25,135119.0
GD46D,2021-02-18,34.11,34.49,33.5,34.49,8859.0
GD46D,2021-02-19,34.0,34.15,33.5,34.15,27809.0
GD46D,2021-02-22,34.0,34.4,34.0,34.4,220083.0
GD46D,2021-02-23,33.5,33.5,33.5,33.5,597.0
GD46D,2021-02-24,33.5,34.0,33.5,34.0,24112.0
GD46D,2021-02-25,33.3,34.0,33.3,34.0,5801.0
GD46D,2021-02-26,34.0,34.5,33.5,34.5,24390.0
GD46D,2021-03-01,33.5,34.0,33.5,33.5,10195.0
GD46D,2021-03-02,33.5,34.0,33.35,33.35,45782.0
GD46D,2021-03-03,33.0,33.0,32.01,32.01,3880.0
GD46D,2021-03-05,32.5,32.5,31.6,32.5,2270.0
GD46D,2021-03-08,32.5,32.5,32.5,32.5,307.0
GD46D,2021-03-10,32.5,32.5,31.0,31.5,6751.0
GD46D,2021-03-11,31.3,31.3,30.25,30.25,9809.0
GD46D,2021-03-12,31.15,31.25,31.15,31.2,313.0
GD46D,2021-03-15,31.0,32.5,31.0,32.5,10937.0
GD46D,2021-03-16,32.21,32.98,32.21,32.5,14963.0
GD46D,2021-03-17,32.5,32.5,32.5,32.5,970.0
GD46D,2021-03-18,32.0,32.0,32.0,32.0,8730.0
GD46D,2021-03-19,32.6,32.75,32.6,32.75,7195.0
GD46D,2021-03-22,32.38,33.01,32.38,33.01,1223.0
GD46D,2021-03-23,32.5,33.75,32.5,33.75,912.0
GD46D,2021-03-25,33.5,33.5,32.6,32.71,5300.0
GD46D,2021-03-26,32.9,32.9,32.9,32.9,6079.0
GD46D,2021-03-29,33.2,33.2,33.2,33.2,28.0
GD46D,2021-03-30,33.0,33.0,32.5,32.5,33.0
GD46D,2021-04-05,32.0,32.5,32.0,32.0,11147.0
GD46D,2021-04-06,32.1,32.1,31.8,32.0,10453.0
GD46D,2021-04-07,31.8,31.8,31.0,31.28,2834.0
GD46D,2021-04-08,31.2,32.0,31.2,32.0,8740.0
GD46D,2021-04-09,31.6,31.6,31.6,31.6,1291.0
GD46D,2021-04-12,31.75,32.5,31.75,32.5,6176.0
GD46D,2021-04-13,32.0,32.0,32.0,32.0,300.0
GD46D,2021-04-14,32.5,32.5,32.0,32.0,40777.0
GD46D,2021-04-16,31.9,32.0,31.5,32.0,3800.0
GD46D,2021-04-19,31.8,32.25,31.55,32.25,4800.0
GD46D,2021-04-20,31.8,32.5,31.5,32.5,2800.0
GD46D,2021-04-22,32.0,32.53,31.8,32.53,11340.0
GD46D,2021-04-23,32.63,32.75,31.9,31.9,1278.0
GD46D,2021-04-26,31.95,32.0,31.8,32.0,3600.0
GD46D,2021-04-27,32.0,33.15,31.75,33.15,49037.0
GD46D,2021-04-28,33.66,33.66,32.5,32.5,2122.0
GD46D,2021-04-29,31.95,32.7,31.95,32.7,7419.0
GD46D,2021-04-30,33.0,33.32,33.0,33.32,1329.0
GD46D,2021-05-03,33.0,33.0,32.83,32.83,1970.0
GD46D,2021-05-04,32.6,33.4,32.4,32.4,6866.0
GD46D,2021-05-05,32.4,33.0,32.25,33.0,4001.0
GD46D,2021-05-07,33.0,33.9,32.61,32.61,6470.0
GD46D,2021-05-10,32.73,34.3,32.73,34.2,14715.0
GD46D,2021-05-12,33.0,33.0,32.49,32.49,2157.0
GD46D,2021-05-13,32.11,32.3,31.8,32.3,10191.0
GD46D,2021-05-14,32.3,32.5,32.1,32.1,6951.0
GD46D,2021-05-17,32.2,33.22,32.2,33.22,5842.0
GD46D,2021-05-18,33.49,34.0,33.35,33.35,24875.0
GD46D,2021-05-19,33.0,33.11,33.0,33.11,14650.0
GD46D,2021-05-20,33.2,34.0,33.2,34.0,48764.0
GD46D,2021-05-21,33.32,33.32,33.32,33.32,16490.0
GD46D,2021-05-26,33.5,34.2,33.5,34.0,25337.0
GD46D,2021-05-27,34.2,35.0,33.81,34.1,16132.0
