especie,fecha,apertura,maximo,minimo,cierre,volumen
GD30,2020-09-08,6200.0,6325.0,6200.0,6325.0,1477770.0
GD30,2020-09-09,6400.0,6435.0,6356.0,6380.0,9524672.0
GD30,2020-09-10,6390.0,6425.0,6375.0,6420.0,12967260.0
GD30,2020-09-11,6425.0,6500.0,6395.0,6430.0,3199911.0
GD30,2020-09-14,6385.0,6400.0,6355.0,6380.0,16360394.0
GD30,2020-09-15,6450.0,6450.0,6240.0,6260.0,7631237.0
GD30,2020-09-16,6245.0,6400.0,6100.0,6120.0,2908535.0
GD30,2020-09-17,6050.0,6050.0,5880.0,5940.0,2602164.0
GD30,2020-09-18,5900.0,6150.0,5900.0,6149.0,1482457.0
GD30,2020-09-21,6000.0,6075.0,5850.0,6075.0,3142872.0
GD30,2020-09-22,6050.0,6100.0,5990.0,6100.0,0.0
GD30,2020-09-23,5999.0,6270.0,5999.0,6245.0,4481377.0
GD30,2020-09-24,6250.0,6250.0,6015.0,6015.5,8049595.0
GD30,2020-09-25,6020.0,6125.0,6020.0,6100.0,11753468.0
GD30,2020-09-28,6150.0,6167.0,6105.0,6155.0,9568354.0
GD30,2020-09-29,6170.0,6200.0,6150.0,6199.0,9474577.0
GD30,2020-09-30,6285.0,6322.5,6215.0,6219.0,10072913.0
GD30,2020-10-01,6250.0,6250.0,6180.0,6210.5,12477507.0
GD30,2020-10-02,6170.0,6270.0,6100.0,6150.0,16216693.0
GD30,2020-10-05,6200.0,6235.0,6170.0,6215.0,3518027.0
GD30,2020-10-06,6249.0,6265.0,6105.0,6169.0,5557158.0
GD30,2020-10-07,6160.0,6224.0,6160.0,6215.0,12129593.0
GD30,2020-10-08,6240.0,6315.0,6215.0,6301.0,10171819.0
GD30,2020-10-09,6325.0,6515.0,6320.0,6480.0,12731259.0
GD30,2020-10-13,6482.0,6600.0,6400.0,6589.5,9120210.0
GD30,2020-10-14,6608.0,6740.0,6550.0,6740.0,8506555.0
GD30,2020-10-15,6825.0,7050.0,6727.0,6923.0,10500558.0
GD30,2020-10-16,6999.0,7150.0,6885.0,6885.0,10577906.0
GD30,2020-10-19,6885.0,6950.0,6650.0,6795.0,15194346.0
GD30,2020-10-20,6800.0,6800.0,6500.0,6692.0,9848708.0
GD30,2020-10-21,6700.0,6910.0,6700.0,6790.0,6768665.0
GD30,2020-10-22,6790.0,6900.0,6725.0,6825.0,2968080.0
GD30,2020-10-23,6979.5,6979.5,6600.0,6710.0,2737385.0
GD30,2020-10-26,6899.0,6899.0,6400.0,6455.0,8271022.0
GD30,2020-10-27,6650.0,6650.0,6200.0,6258.0,2536653.0
GD30,2020-10-28,6570.0,6570.0,5880.0,6050.0,4503130.0
GD30,2020-10-29,6090.0,6100.0,5704.0,5704.0,2612976.0
GD30,2020-10-30,5800.0,5865.0,5590.0,5790.0,6841541.0
GD30,2020-11-02,5850.0,5850.0,5650.0,5706.0,3802564.0
GD30,2020-11-03,5775.0,5899.0,5700.5,5815.0,3859518.0
GD30,2020-11-04,5850.0,5895.0,5800.0,5895.0,7529965.0
GD30,2020-11-05,5980.0,6060.0,5800.0,5890.0,6856326.0
GD30,2020-11-06,5900.0,5910.0,5800.0,5850.0,380955.0
GD30,2020-11-09,5896.0,5985.0,5800.0,5980.0,2986831.0
GD30,2020-11-10,6000.0,6000.0,5830.0,5979.0,1096538.0
GD30,2020-11-11,5980.0,6000.0,5900.0,5990.0,1471130.0
GD30,2020-11-12,5990.0,5990.0,5900.0,5970.0,3182240.0
GD30,2020-11-13,6000.0,6125.0,5975.0,6050.0,2330571.0
GD30,2020-11-16,6195.0,6195.0,6100.0,6175.0,7701331.0
GD30,2020-11-17,6140.0,6150.0,5988.5,6070.0,4592462.0
GD30,2020-11-18,6100.0,6200.0,6051.0,6095.0,5139011.0
GD30,2020-11-19,6050.0,6100.0,6000.0,6024.0,5987585.0
GD30,2020-11-20,6024.0,6098.5,6000.0,6021.0,10412355.0
GD30,2020-11-24,6150.0,6150.0,5985.0,6025.0,1654524.0
GD30,2020-11-25,6120.0,6120.0,5930.0,5975.0,7646076.0
GD30,2020-11-26,6000.0,6120.0,6000.0,6071.0,2971467.0
GD30,2020-11-27,6071.0,6148.5,6071.0,6105.0,19932683.0
GD30,2020-11-30,6110.0,6111.0,5905.0,5950.0,11066384.0
GD30,2020-12-01,5975.0,6025.0,5850.0,5890.0,5629822.0
GD30,2020-12-02,5810.0,5875.0,5770.0,5840.0,7063927.0
GD30,2020-12-03,5830.0,5833.0,5650.0,5695.0,7114838.0
GD30,2020-12-04,5695.0,5747.0,5640.0,5700.0,5426743.0
GD30,2020-12-09,5700.0,5700.0,5535.0,5610.0,5841758.0
GD30,2020-12-10,5700.0,5700.0,5500.0,5615.0,8083883.0
GD30,2020-12-11,5750.0,5750.0,5580.0,5730.0,12530175.0
GD30,2020-12-14,5815.0,5860.0,5671.0,5860.0,5368884.0
GD30,2020-12-15,5860.0,5875.0,5750.0,5790.0,12773162.0
GD30,2020-12-16,5979.0,5979.0,5725.0,5770.0,8966310.0
GD30,2020-12-17,5830.0,5830.0,5691.0,5770.0,8029617.0
GD30,2020-12-18,5770.0,5865.0,5770.0,5865.0,4065760.0
GD30,2020-12-21,5898.0,5935.0,5728.0,5755.0,10669590.0
GD30,2020-12-22,5800.0,5830.0,5745.0,5750.0,9243235.0
GD30,2020-12-23,5799.0,5899.0,5780.0,5855.0,10795566.0
GD30,2020-12-28,5885.0,5970.0,5790.0,5925.0,6572102.0
GD30,2020-12-29,5865.0,5954.5,5825.0,5850.0,9248551.0
GD30,2020-12-30,5845.0,5920.0,5835.0,5901.0,7462228.0
GD30,2021-01-04,5900.0,5925.0,5800.0,5859.0,12370276.0
GD30,2021-01-05,5860.0,5898.5,5816.0,5875.0,13507530.0
GD30,2021-01-06,5830.0,6000.0,5830.0,5980.0,13201084.0
GD30,2021-01-07,5999.0,6047.5,5943.0,6005.0,10722932.0
GD30,2021-01-08,6019.0,6030.0,5960.0,5975.0,18163952.0
GD30,2021-01-11,6020.0,6020.0,5875.0,5891.0,11972133.0
GD30,2021-01-12,5900.0,5954.0,5890.0,5905.0,15174617.0
GD30,2021-01-13,5915.0,5920.0,5750.0,5753.0,22095463.0
GD30,2021-01-14,5745.0,5802.0,5700.0,5724.0,19017664.0
GD30,2021-01-15,5725.0,5795.0,5720.0,5784.0,18635407.0
GD30,2021-01-18,5730.0,5846.5,5730.0,5820.0,10562001.0
GD30,2021-01-19,5800.0,5880.0,5800.0,5869.0,10750399.0
GD30,2021-01-20,5875.0,5950.0,5865.0,5890.0,10690651.0
GD30,2021-01-21,5925.0,5925.0,5808.5,5885.0,18358602.0
GD30,2021-01-22,5910.0,5985.0,5850.0,5940.0,15430823.0
GD30,2021-01-25,5940.0,6000.0,5880.5,5972.0,10893613.0
GD30,2021-01-26,5970.0,6010.0,5970.0,6010.0,14803846.0
GD30,2021-01-27,6010.0,6018.0,5870.0,5984.5,19068937.0
GD30,2021-01-28,5990.0,6005.0,5915.0,5970.0,20828725.0
GD30,2021-01-29,5990.0,6000.0,5900.0,5950.0,19373544.0
GD30,2021-02-01,6140.0,6140.0,5950.0,5999.5,13757304.0
GD30,2021-02-02,6005.0,6043.5,5965.0,5981.0,19667074.0
GD30,2021-02-03,5970.0,5998.0,5910.5,5955.0,22055388.0
GD30,2021-02-04,5945.0,6006.0,5945.0,5995.0,31265455.0
GD30,2021-02-05,6020.0,6100.0,5965.0,6035.0,20489021.0
GD30,2021-02-08,6050.5,6099.5,6015.0,6030.0,23873496.0
GD30,2021-02-09,6030.0,6038.0,5979.5,5986.0,24764749.0
GD30,2021-02-10,5995.0,6002.0,5950.0,5965.0,25918871.0
GD30,2021-02-11,5950.0,6000.0,5850.0,5870.0,22711820.0
GD30,2021-02-12,5870.0,5892.0,5805.0,5830.0,20824027.0
GD30,2021-02-17,5800.0,5800.0,5613.5,5650.0,30581287.0
GD30,2021-02-18,5621.0,5675.0,5405.0,5531.0,28497549.0
GD30,2021-02-19,5530.0,5530.0,5381.0,5381.0,32522202.0
GD30,2021-02-22,5381.0,5420.0,5265.0,5305.0,20979201.0
GD30,2021-02-23,5350.0,5350.0,5190.5,5283.0,34715547.0
GD30,2021-02-24,5300.0,5450.0,5255.0,5400.0,20381028.0
GD30,2021-02-25,5405.0,5483.0,5390.0,5430.0,26378129.0
GD30,2021-02-26,5430.0,5473.5,5375.0,5390.0,24145086.0
GD30,2021-03-01,5400.0,5490.0,5400.0,5455.0,22086095.0
GD30,2021-03-02,5485.0,5495.0,5406.0,5419.0,24783819.0
GD30,2021-03-03,5419.0,5429.5,5340.0,5424.0,23554167.0
GD30,2021-03-04,5519.0,5519.0,5385.0,5388.0,29379786.0
GD30,2021-03-05,5341.5,5409.5,5260.0,5291.0,47851904.0
GD30,2021-03-08,5295.0,5295.0,5190.5,5240.0,37782334.0
GD30,2021-03-09,5215.0,5300.0,5139.0,5170.0,39197294.0
GD30,2021-03-10,5150.0,5175.5,4920.0,4930.0,25379096.0
GD30,2021-03-11,4950.0,5048.0,4949.5,5011.0,30318282.0
GD30,2021-03-12,5011.0,5149.5,4940.0,5120.0,25685616.0
GD30,2021-03-15,5120.0,5245.0,5110.0,5220.0,31767604.0
GD30,2021-03-16,5252.0,5320.5,5235.0,5261.0,46017981.0
GD30,2021-03-17,5329.0,5377.5,5250.0,5364.0,35509946.0
GD30,2021-03-18,5440.0,5440.0,5300.0,5317.0,30288987.0
GD30,2021-03-19,5318.0,5339.5,5254.0,5335.0,29764715.0
GD30,2021-03-22,5332.0,5394.5,5280.0,5375.0,34828100.0
GD30,2021-03-23,5380.0,5380.0,5280.0,5298.0,33924863.0
GD30,2021-03-25,5250.0,5250.0,4943.0,5130.0,45004566.0
GD30,2021-03-26,5132.0,5132.0,5015.5,5025.0,41131129.0
GD30,2021-03-29,5025.0,5025.0,4875.0,4950.0,30891408.0
GD30,2021-03-30,4990.0,4990.0,4880.5,4920.0,30900620.0
GD30,2021-03-31,4974.0,5025.0,4935.0,4960.0,46708054.0
GD30,2021-04-05,4960.0,5030.0,4937.5,5006.5,31431522.0
GD30,2021-04-06,5000.0,5100.0,5000.0,5092.0,29816903.0
GD30,2021-04-07,5035.0,5110.0,5035.0,5077.0,27380176.0
GD30,2021-04-08,5003.0,5125.5,5003.0,5125.0,27726335.0
GD30,2021-04-09,5070.0,5129.0,5070.0,5091.5,28809521.0
GD30,2021-04-12,5096.0,5220.0,5096.0,5190.0,47439673.0
GD30,2021-04-13,5275.0,5275.0,5170.0,5195.5,43032774.0
GD30,2021-04-14,5220.0,5298.0,5155.5,5177.0,36731786.0
GD30,2021-04-15,5175.0,5238.0,5137.5,5172.0,32796694.0
GD30,2021-04-16,5172.0,5244.0,5160.0,5231.5,35208376.0
GD30,2021-04-19,5250.0,5287.0,5200.0,5270.0,27426522.0
GD30,2021-04-20,5290.0,5310.0,5238.0,5307.0,29625939.0
GD30,2021-04-21,5375.0,5375.0,5290.0,5337.0,21803553.0
GD30,2021-04-22,5340.0,5412.0,5301.5,5340.0,26138610.0
GD30,2021-04-23,5365.0,5450.0,5349.5,5440.0,29823058.0
GD30,2021-04-26,5433.0,5560.0,5433.0,5550.0,28567789.0
GD30,2021-04-27,5600.0,5630.0,5541.5,5623.0,24214933.0
GD30,2021-04-28,5624.0,5682.5,5604.5,5650.0,35932198.0
GD30,2021-04-29,5750.0,5750.0,5566.0,5622.0,33266764.0
GD30,2021-04-30,5677.0,5709.5,5593.0,5690.0,24780283.0
GD30,2021-05-03,5700.0,5745.0,5650.0,5712.0,32584852.0
GD30,2021-05-04,5715.0,5789.0,5680.5,5746.0,36179240.0
GD30,2021-05-05,5750.0,5811.5,5701.0,5710.0,36840171.0
GD30,2021-05-06,5712.0,5717.5,5628.0,5631.0,17563940.0
GD30,2021-05-07,5800.0,5800.0,5553.5,5613.0,21319718.0
GD30,2021-05-10,5600.0,5675.5,5556.0,5596.5,25369624.0
GD30,2021-05-11,5810.0,5810.0,5481.0,5500.0,26106507.0
GD30,2021-05-12,5540.5,5588.5,5440.0,5570.0,25282202.0
GD30,2021-05-13,5515.0,5622.0,5515.0,5610.0,29108414.0
GD30,2021-05-14,5610.0,5810.0,5610.0,5788.0,36714499.0
GD30,2021-05-17,5780.0,5965.0,5780.0,5947.0,30825669.0
